П 101 Уфа (ул. Дзержинского) - Аэропорт;<;09:43:36.7433333;П 101 Уфа (ул. Дзержинского) - Аэропорт;43;>;0;09:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 101 Уфа (ул. Дзержинского) - Аэропорт;<;17:18:36.7433333;П 101 Уфа (ул. Дзержинского) - Аэропорт;43;>;0;17:10:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 101 Уфа (ул. Дзержинского) - Аэропорт;<;21:43:36.7433333;П 101 Уфа (ул. Дзержинского) - Аэропорт;43;>;0;21:35:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 101 Уфа (ул. Дзержинского) - Аэропорт;>;08:18:08.1400000;П 101 Уфа (ул. Дзержинского) - Аэропорт;43;<;0;08:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 101 Уфа (ул. Дзержинского) - Аэропорт;>;11:18:08.1400000;П 101 Уфа (ул. Дзержинского) - Аэропорт;43;<;0;11:15:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 101 Уфа (ул. Дзержинского) - Аэропорт;>;13:48:08.1400000;П 101 Уфа (ул. Дзержинского) - Аэропорт;43;<;0;13:45:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 101 Уфа (ул. Дзержинского) - Аэропорт;>;14:13:08.1400000;П 101 Уфа (ул. Дзержинского) - Аэропорт;43;<;0;14:10:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;<;10:11:24.4333333;П 102 Кумертау - Ермолаево;43;>;0;10:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;<;14:11:24.4333333;П 102 Кумертау - Ермолаево;43;>;0;14:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;<;15:11:24.4333333;П 102 Кумертау - Ермолаево;43;>;0;15:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;<;17:41:24.4333333;П 102 Кумертау - Ермолаево;43;>;0;17:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;<;19:11:24.4333333;П 102 Кумертау - Ермолаево;43;>;0;19:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;>;07:41:24.4333333;П 102 Кумертау - Ермолаево;43;<;0;07:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;>;08:41:24.4333333;П 102 Кумертау - Ермолаево;43;<;0;08:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;>;10:11:24.4333333;П 102 Кумертау - Ермолаево;43;<;0;10:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;>;11:11:24.4333333;П 102 Кумертау - Ермолаево;43;<;0;11:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;>;14:11:24.4333333;П 102 Кумертау - Ермолаево;43;<;0;14:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;>;15:11:24.4333333;П 102 Кумертау - Ермолаево;43;<;0;15:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;>;17:41:24.4333333;П 102 Кумертау - Ермолаево;43;<;0;17:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;>;19:11:24.4333333;П 102 Кумертау - Ермолаево;43;<;0;19:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Нефтекамск - Куяново;>;14:05:25.7100000;П 102 Нефтекамск - Куяново;43,7;<;0;14:05:00.0000000;ПН-ПТ;NULL;NULL;NULL;Круглогодично
П 102 Нефтекамск - Куяново;>;16:55:25.7100000;П 102 Нефтекамск - Куяново;43,7;<;0;16:50:00.0000000;ПТ;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;<;08:32:16.6800000;П 102 Салават - Мелеуз;52,2;>;0;08:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;<;09:32:16.6800000;П 102 Салават - Мелеуз;52,2;>;0;09:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 101 Нефтекамск - Николо-Березовка;>;10:47:15.5033333;П 101 Нефтекамск - Николо-Березовка;43;<;0;10:37:00.0000000;ПН-ПТ;NULL;NULL;NULL;Круглогодично
П 101 Нефтекамск - Николо-Березовка;>;11:36:15.5033333;П 101 Нефтекамск - Николо-Березовка;43;<;0;11:35:00.0000000;ПН-ПТ;NULL;NULL;NULL;Круглогодично
П 101 Нефтекамск - Николо-Березовка;>;15:51:15.5033333;П 101 Нефтекамск - Николо-Березовка;43;<;0;15:38:00.0000000;ПН-ПТ;NULL;NULL;NULL;Круглогодично
П 101 Уфа (ул. Дзержинского) - Аэропорт;<;12:43:36.7433333;П 101 Уфа (ул. Дзержинского) - Аэропорт;43;>;0;12:40:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 101 Уфа (ул. Дзержинского) - Аэропорт;<;13:58:36.7433333;П 101 Уфа (ул. Дзержинского) - Аэропорт;43;>;0;13:55:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 101 Уфа (ул. Дзержинского) - Аэропорт;<;16:03:36.7433333;П 101 Уфа (ул. Дзержинского) - Аэропорт;43;>;0;16:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 101 Уфа (ул. Дзержинского) - Аэропорт;<;16:28:36.7433333;П 101 Уфа (ул. Дзержинского) - Аэропорт;43;>;0;16:25:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 101 Уфа (ул. Дзержинского) - Аэропорт;<;17:38:36.7433333;П 101 Уфа (ул. Дзержинского) - Аэропорт;43;>;0;17:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 101 Уфа (ул. Дзержинского) - Аэропорт;<;18:18:36.7433333;П 101 Уфа (ул. Дзержинского) - Аэропорт;43;>;0;18:10:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 101 Уфа (ул. Дзержинского) - Аэропорт;<;20:28:36.7433333;П 101 Уфа (ул. Дзержинского) - Аэропорт;43;>;0;20:20:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 101 Уфа (ул. Дзержинского) - Аэропорт;<;20:53:36.7433333;П 101 Уфа (ул. Дзержинского) - Аэропорт;43;>;0;20:45:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 101 Уфа (ул. Дзержинского) - Аэропорт;<;22:08:36.7433333;П 101 Уфа (ул. Дзержинского) - Аэропорт;43;>;0;22:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 101 Уфа (ул. Дзержинского) - Аэропорт;>;10:18:08.1400000;П 101 Уфа (ул. Дзержинского) - Аэропорт;43;<;0;10:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 101 Уфа (ул. Дзержинского) - Аэропорт;>;10:58:08.1400000;П 101 Уфа (ул. Дзержинского) - Аэропорт;43;<;0;10:50:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;<;13:11:24.4333333;П 102 Кумертау - Ермолаево;43;>;0;13:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;<;18:11:24.4333333;П 102 Кумертау - Ермолаево;43;>;0;18:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;>;13:11:24.4333333;П 102 Кумертау - Ермолаево;43;<;0;13:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Нефтекамск - Куяново;<;08:05:25.7100000;П 102 Нефтекамск - Куяново;43,7;>;0;07:50:00.0000000;ПН-СБ;NULL;NULL;NULL;Круглогодично
П 102 Нефтекамск - Куяново;>;18:05:25.7100000;П 102 Нефтекамск - Куяново;43,7;<;0;18:05:00.0000000;СБ;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;<;18:02:16.6800000;П 102 Салават - Мелеуз;52,2;>;0;18:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;<;19:32:16.6800000;П 102 Салават - Мелеуз;52,2;>;0;19:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;>;07:02:16.6800000;П 102 Салават - Мелеуз;52,2;<;0;07:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;>;07:32:16.6800000;П 102 Салават - Мелеуз;52,2;<;0;07:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;>;10:32:16.6800000;П 102 Салават - Мелеуз;52,2;<;0;10:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;>;14:32:16.6800000;П 102 Салават - Мелеуз;52,2;<;0;14:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;>;09:41:24.4333333;П 102 Кумертау - Ермолаево;43;<;0;09:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;>;16:11:24.4333333;П 102 Кумертау - Ермолаево;43;<;0;16:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;>;16:41:24.4333333;П 102 Кумертау - Ермолаево;43;<;0;16:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;>;17:11:24.4333333;П 102 Кумертау - Ермолаево;43;<;0;17:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;>;18:11:24.4333333;П 102 Кумертау - Ермолаево;43;<;0;18:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Нефтекамск - Куяново;>;07:05:25.7100000;П 102 Нефтекамск - Куяново;43,7;<;0;06:50:00.0000000;ПН-ПТ;NULL;NULL;NULL;Круглогодично
П 102 Нефтекамск - Куяново;>;09:05:25.7100000;П 102 Нефтекамск - Куяново;43,7;<;0;09:05:00.0000000;ПН-СБ;NULL;NULL;NULL;Круглогодично
П 102 Нефтекамск - Куяново;>;14:35:25.7100000;П 102 Нефтекамск - Куяново;43,7;<;0;14:35:00.0000000;СБ;NULL;NULL;NULL;Круглогодично
П 102 Нефтекамск - Куяново;>;18:40:25.7100000;П 102 Нефтекамск - Куяново;43,7;<;0;18:35:00.0000000;ВТ-ЧТ;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;<;10:02:16.6800000;П 102 Салават - Мелеуз;52,2;>;0;10:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;<;10:32:16.6800000;П 102 Салават - Мелеуз;52,2;>;0;10:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;<;11:32:16.6800000;П 102 Салават - Мелеуз;52,2;>;0;11:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;<;17:32:16.6800000;П 102 Салават - Мелеуз;52,2;>;0;17:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;<;19:02:16.6800000;П 102 Салават - Мелеуз;52,2;>;0;19:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;>;11:32:16.6800000;П 102 Салават - Мелеуз;52,2;<;0;11:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;>;19:02:16.6800000;П 102 Салават - Мелеуз;52,2;<;0;19:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 103 Уфа (Северный АВ) - Ст.Черкассы;<;12:36:53.3300000;П 103 Уфа (Северный АВ) - Ст.Черкассы;43;>;0;12:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 103 Уфа (Северный АВ) - Ст.Черкассы;<;14:06:53.3300000;П 103 Уфа (Северный АВ) - Ст.Черкассы;43;>;0;14:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 103 Уфа (Северный АВ) - Ст.Черкассы;<;14:36:53.3300000;П 103 Уфа (Северный АВ) - Ст.Черкассы;43;>;0;14:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 105 Семилетка - В. Яркеево;<;13:54:02.4166667;П 105 Семилетка - В. Яркеево;43,2;>;0;13:45:00.0000000;ПН-ПТ;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;<;09:09:36.5866667;П 106 Октябрьский - Туймазы;43;>;0;09:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;<;09:39:36.5866667;П 106 Октябрьский - Туймазы;43;>;0;09:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;<;10:09:36.5866667;П 106 Октябрьский - Туймазы;43;>;0;10:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;<;10:39:36.5866667;П 106 Октябрьский - Туймазы;43;>;0;10:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;<;12:09:36.5866667;П 106 Октябрьский - Туймазы;43;>;0;12:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;<;16:39:36.5866667;П 106 Октябрьский - Туймазы;43;>;0;16:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;<;17:39:36.5866667;П 106 Октябрьский - Туймазы;43;>;0;17:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 101 Уфа (ул. Дзержинского) - Аэропорт;>;15:28:08.1400000;П 101 Уфа (ул. Дзержинского) - Аэропорт;43;<;0;15:25:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 101 Уфа (ул. Дзержинского) - Аэропорт;>;23:08:08.1400000;П 101 Уфа (ул. Дзержинского) - Аэропорт;43;<;0;23:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;<;07:41:24.4333333;П 102 Кумертау - Ермолаево;43;>;0;07:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Кумертау - Ермолаево;<;08:41:24.4333333;П 102 Кумертау - Ермолаево;43;>;0;08:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Нефтекамск - Куяново;>;07:45:25.7100000;П 102 Нефтекамск - Куяново;43,7;<;0;07:45:00.0000000;ВТ-ЧТ;NULL;NULL;NULL;Круглогодично
П 102 Нефтекамск - Куяново;>;10:50:25.7100000;П 102 Нефтекамск - Куяново;43,7;<;0;10:50:00.0000000;ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;<;11:02:16.6800000;П 102 Салават - Мелеуз;52,2;>;0;11:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;<;18:32:16.6800000;П 102 Салават - Мелеуз;52,2;>;0;18:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;>;11:02:16.6800000;П 102 Салават - Мелеуз;52,2;<;0;11:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;>;12:02:16.6800000;П 102 Салават - Мелеуз;52,2;<;0;12:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;>;12:32:16.6800000;П 102 Салават - Мелеуз;52,2;<;0;12:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;>;18:32:16.6800000;П 102 Салават - Мелеуз;52,2;<;0;18:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;>;19:32:16.6800000;П 102 Салават - Мелеуз;52,2;<;0;19:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;>;20:02:16.6800000;П 102 Салават - Мелеуз;52,2;<;0;20:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 103 Уфа (Северный АВ) - Ст.Черкассы;<;13:36:53.3300000;П 103 Уфа (Северный АВ) - Ст.Черкассы;43;>;0;13:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 103 Уфа (Северный АВ) - Ст.Черкассы;<;15:06:53.3300000;П 103 Уфа (Северный АВ) - Ст.Черкассы;43;>;0;15:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 103 Уфа (Северный АВ) - Ст.Черкассы;>;07:36:57.6833333;П 103 Уфа (Северный АВ) - Ст.Черкассы;43;<;0;07:20:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 103 Уфа (Северный АВ) - Ст.Черкассы;>;13:36:57.6833333;П 103 Уфа (Северный АВ) - Ст.Черкассы;43;<;0;13:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 103 Уфа (Северный АВ) - Ст.Черкассы;>;15:06:57.6833333;П 103 Уфа (Северный АВ) - Ст.Черкассы;43;<;0;15:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 103 Уфа (Северный АВ) - Ст.Черкассы;>;15:36:57.6833333;П 103 Уфа (Северный АВ) - Ст.Черкассы;43;<;0;15:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;>;07:50:36.5666667;П 106 Октябрьский - Туймазы;43;<;0;07:45:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;>;08:20:36.5666667;П 106 Октябрьский - Туймазы;43;<;0;08:15:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;>;18:35:36.5666667;П 106 Октябрьский - Туймазы;43;<;0;18:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;>;19:05:36.5666667;П 106 Октябрьский - Туймазы;43;<;0;19:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 109 Стерлитамак - Наумовка;>;07:58:15.9133333;П 109 Стерлитамак - Наумовка;43;<;0;07:40:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 109 Уфа (Южный АВ) - с/х Шемяк;<;08:18:52.7300000;П 109 Уфа (Южный АВ) - с/х Шемяк;45,7;>;0;08:05:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;<;12:02:16.6800000;П 102 Салават - Мелеуз;52,2;>;0;12:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;<;12:32:16.6800000;П 102 Салават - Мелеуз;52,2;>;0;12:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;<;20:02:16.6800000;П 102 Салават - Мелеуз;52,2;>;0;20:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;>;09:32:16.6800000;П 102 Салават - Мелеуз;52,2;<;0;09:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 103 Уфа (Северный АВ) - Ст.Черкассы;<;07:36:53.3300000;П 103 Уфа (Северный АВ) - Ст.Черкассы;43;>;0;07:20:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 103 Уфа (Северный АВ) - Ст.Черкассы;<;07:56:53.3300000;П 103 Уфа (Северный АВ) - Ст.Черкассы;43;>;0;07:40:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 103 Уфа (Северный АВ) - Ст.Черкассы;<;18:26:53.3300000;П 103 Уфа (Северный АВ) - Ст.Черкассы;43;>;0;18:10:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 103 Уфа (Северный АВ) - Ст.Черкассы;>;07:56:57.6833333;П 103 Уфа (Северный АВ) - Ст.Черкассы;43;<;0;07:40:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 103 Уфа (Северный АВ) - Ст.Черкассы;>;09:16:57.6833333;П 103 Уфа (Северный АВ) - Ст.Черкассы;43;<;0;09:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Нефтекамск - Ст. Янзигит ч/з Ст. Мушта;>;08:31:27.2433333;П 106 Нефтекамск - Ст. Янзигит ч/з Ст. Мушта;43;<;0;08:30:00.0000000;ПН-ПТ;NULL;NULL;NULL;Круглогодично
П 106 Нефтекамск - Ст. Янзигит ч/з Ст. Мушта;>;09:01:27.2433333;П 106 Нефтекамск - Ст. Янзигит ч/з Ст. Мушта;43;<;0;09:00:00.0000000;СБ-ВС;NULL;NULL;NULL;Круглогодично
П 106 Нефтекамск - Ст. Янзигит ч/з Ст. Мушта;>;17:46:27.2433333;П 106 Нефтекамск - Ст. Янзигит ч/з Ст. Мушта;43;<;0;17:45:00.0000000;ПН-ПТ;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;<;08:39:36.5866667;П 106 Октябрьский - Туймазы;43;>;0;08:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;<;11:09:36.5866667;П 106 Октябрьский - Туймазы;43;>;0;11:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;<;12:39:36.5866667;П 106 Октябрьский - Туймазы;43;>;0;12:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;<;13:09:36.5866667;П 106 Октябрьский - Туймазы;43;>;0;13:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;<;14:09:36.5866667;П 106 Октябрьский - Туймазы;43;>;0;14:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;<;16:09:36.5866667;П 106 Октябрьский - Туймазы;43;>;0;16:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;<;18:39:36.5866667;П 106 Октябрьский - Туймазы;43;>;0;18:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;<;19:09:36.5866667;П 106 Октябрьский - Туймазы;43;>;0;19:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;<;20:09:36.5866667;П 106 Октябрьский - Туймазы;43;>;0;20:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;>;08:35:36.5666667;П 106 Октябрьский - Туймазы;43;<;0;08:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;>;11:05:36.5666667;П 106 Октябрьский - Туймазы;43;<;0;11:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;>;12:35:36.5666667;П 106 Октябрьский - Туймазы;43;<;0;12:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;>;13:05:36.5666667;П 106 Октябрьский - Туймазы;43;<;0;13:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;>;14:05:36.5666667;П 106 Октябрьский - Туймазы;43;<;0;14:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;<;21:02:16.6800000;П 102 Салават - Мелеуз;52,2;>;0;21:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;>;09:02:16.6800000;П 102 Салават - Мелеуз;52,2;<;0;09:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;>;13:02:16.6800000;П 102 Салават - Мелеуз;52,2;<;0;13:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;>;13:32:16.6800000;П 102 Салават - Мелеуз;52,2;<;0;13:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;>;16:32:16.6800000;П 102 Салават - Мелеуз;52,2;<;0;16:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;>;17:02:16.6800000;П 102 Салават - Мелеуз;52,2;<;0;17:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;>;20:32:16.6800000;П 102 Салават - Мелеуз;52,2;<;0;20:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 102 Салават - Мелеуз;>;21:02:16.6800000;П 102 Салават - Мелеуз;52,2;<;0;21:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 103 Уфа (Северный АВ) - Ст.Черкассы;<;08:16:53.3300000;П 103 Уфа (Северный АВ) - Ст.Черкассы;43;>;0;08:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 103 Уфа (Северный АВ) - Ст.Черкассы;<;10:36:53.3300000;П 103 Уфа (Северный АВ) - Ст.Черкассы;43;>;0;10:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 103 Уфа (Северный АВ) - Ст.Черкассы;<;15:36:53.3300000;П 103 Уфа (Северный АВ) - Ст.Черкассы;43;>;0;15:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 103 Уфа (Северный АВ) - Ст.Черкассы;<;18:46:53.3300000;П 103 Уфа (Северный АВ) - Ст.Черкассы;43;>;0;18:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 103 Уфа (Северный АВ) - Ст.Черкассы;>;08:16:57.6833333;П 103 Уфа (Северный АВ) - Ст.Черкассы;43;<;0;08:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 103 Уфа (Северный АВ) - Ст.Черкассы;>;08:56:57.6833333;П 103 Уфа (Северный АВ) - Ст.Черкассы;43;<;0;08:40:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 103 Уфа (Северный АВ) - Ст.Черкассы;>;17:06:57.6833333;П 103 Уфа (Северный АВ) - Ст.Черкассы;43;<;0;16:50:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Нефтекамск - Ст. Янзигит ч/з Ст. Мушта;>;17:01:27.2433333;П 106 Нефтекамск - Ст. Янзигит ч/з Ст. Мушта;43;<;0;16:45:00.0000000;СБ-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;<;08:09:36.5866667;П 106 Октябрьский - Туймазы;43;>;0;08:00:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
П 106 Октябрьский - Туймазы;<;15:39:36.5866667;П 106 Октябрьский - Туймазы;43;>;0;15:30:00.0000000;ПН-ВС;NULL;NULL;NULL;Круглогодично
