М 109 Кумертау - Тимербаево;56,578;43;<;1hr 18min;1hr 25min
М 109 Кумертау - Тимербаево;56,578;43;>;1hr 18min;1hr 25min
М 110 Кумертау - Михайловка;57,639;43;<;1hr 20min;1hr 29min
М 110 Кумертау - Михайловка;57,639;43;>;1hr 20min;1hr 27min
М 115 Дюртюли - Бирск (переправа);65,732;66,8;<;0hr 59min;1hr 9min
М 115 Дюртюли - Бирск (переправа);65,732;66,8;>;0hr 59min;1hr 10min
М 115 Нефтекамск - Красный Холм;60,51;46;<;1hr 18min;1hr 29min
М 115 Нефтекамск - Красный Холм;60,51;46;>;1hr 18min;1hr 29min
М 118 Кумертау - Мраково;66,537;51,5;<;1hr 17min;1hr 27min
М 118 Кумертау - Мраково;66,537;51,5;>;1hr 17min;1hr 26min
М 122 Сибай - Исяново;64,724;43,4;<;1hr 29min;1hr 35min
М 122 Сибай - Исяново;64,724;43,4;>;1hr 29min;1hr 35min
М 145 Стерлитамак - Белое озеро - Антоновка;55,246;43,5;<;1hr 16min;1hr 27min
М 145 Стерлитамак - Белое озеро - Антоновка;55,246;43,5;>;1hr 16min;1hr 27min
М 149 Стерлитамак - Стерлибашево;59,918;48;<;1hr 14min;1hr 29min
М 149 Стерлитамак - Стерлибашево;59,918;48;>;1hr 14min;1hr 29min
М 170 Стерлитамак - Стерлибашево - Янгурча;75,413;38,7;<;1hr 56min;2hr 14min
М 170 Стерлитамак - Стерлибашево - Янгурча;75,413;38,7;>;1hr 56min;2hr 14min
М 171 Федоровка - Салават;81,662;48,1;<;1hr 41min;1hr 48min
М 171 Федоровка - Салават;81,6;48,1;>;1hr 41min;1hr 48min
М 185 Стерлитамак - Стерлибашево - Булаж;68,984;43;<;1hr 36min;1hr 53min
М 185 Стерлитамак - Стерлибашево - Булаж;68,984;43;>;1hr 36min;1hr 53min
М 190 Стерлитамак - Зилим-Караново;95,298;50,6;<;1hr 53min;2hr 7min
М 190 Стерлитамак - Зилим-Караново;95,298;50,6;>;1hr 53min;2hr 7min
М 201 Стерлитамак - Кабакуш;68,685;56,73;<;1hr 12min;1hr 25min
М 201 Стерлитамак - Кабакуш;68,685;56,73;>;1hr 12min;1hr 25min
М 220 Стерлитамак АВ - Коварды;108,059;52;<;2hr 4min;2hr 20min
М 220 Стерлитамак АВ - Коварды;108,059;52;>;2hr 4min;2hr 19min
М 225 Мелеуз - Мраково;74,705;43,2;<;1hr 43min;1hr 53min
М 225 Мелеуз - Мраково;74,696;43,2;>;1hr 43min;1hr 53min
М 225 Стерлитамак АВ - Юмагузино;66,857;43,2;<;1hr 32min;1hr 44min
М 225 Стерлитамак АВ - Юмагузино;66,857;43,2;>;1hr 32min;1hr 44min
М 229 Мелеуз - Федоровка;60,26;43;<;1hr 24min;1hr 30min
М 229 Мелеуз - Федоровка;60,26;43;>;1hr 24min;1hr 30min
М 240 Стерлитамак АВ - Саитбаба;105,226;60;<;1hr 45min;1hr 59min
М 240 Стерлитамак АВ - Саитбаба;105,226;60;>;1hr 45min;1hr 59min
М 242 Мелеуз - В. Биккузино;66,559;43;<;1hr 32min;1hr 42min
М 242 Мелеуз - В. Биккузино;66,562;43;>;1hr 32min;1hr 42min
М 244 Стерлитамак АВ - Тавричанка;54,892;43,7;<;1hr 15min;1hr 22min
М 244 Стерлитамак АВ - Тавричанка;54,892;43,7;>;1hr 15min;1hr 22min
М 250 Стерлитамак АВ - Красноармейский;64,712;54;<;1hr 11min;1hr 19min
М 250 Стерлитамак АВ - Красноармейский;64,712;54;>;1hr 11min;1hr 19min
М 501 Стерлитамак АВ - Кабакуш - Стерлибашево АС - Николаевка - Стерлитамак;153,857;49,7;>;3hr 5min;3hr 34min
М 503 Федоровка АС - Стерлитамак АВ ч\з Стерлибашево АС;90,365;45,3;<;1hr 59min;2hr 8min
М 503 Федоровка АС - Стерлитамак АВ ч\з Стерлибашево АС;90,365;45,3;>;1hr 59min;2hr 9min
М 510 Стерлитамак АВ - Наумкино - Толбазы АС;55,894;43;<;1hr 17min;1hr 26min
М 510 Стерлитамак АВ - Наумкино - Толбазы АС;55,894;43;>;1hr 17min;1hr 26min
М 533 Уфа (Южный АВ) - Чекмагуш;113,966;45,4;<;2hr 30min;2hr 34min
М 533 Уфа (Южный АВ) - Чекмагуш;113,966;45,4;>;2hr 30min;2hr 34min
М 536 Уфа (Южный АВ) - Дюртюли;129,607;57,4;<;2hr 15min;2hr 19min
М 536 Уфа (Южный АВ) - Дюртюли;129,607;57,4;>;2hr 15min;2hr 19min
М 554 Уфа (Южный АВ) - Красный Холм;185,387;50,9;<;3hr 38min;3hr 42min
М 554 Уфа (Южный АВ) - Красный Холм;185,387;50,9;>;3hr 38min;3hr 42min
М 557 Уфа (Южный АВ) - Мишкино ч/з Зап. развилку;133,009;55,5;<;2hr 23min;2hr 36min
М 557 Уфа (Южный АВ) - Мишкино ч/з Зап. развилку;133,009;55,5;>;2hr 23min;2hr 36min
М 564 Уфа (Южный АВ) - Колтасы;208,139;51,2;<;4hr 3min;4hr 9min
М 564 Уфа (Южный АВ) - Колтасы;208,139;51,2;>;4hr 3min;4hr 9min
М 567 Уфа (Южный АВ) - Аскино ч/з Зап. развилку;216,358;60;<;3hr 36min;3hr 54min
М 567 Уфа (Южный АВ) - Аскино ч/з Зап. развилку;216,322;60;>;3hr 36min;3hr 55min
М 570 К Янаул - Бураево;79,465;65;>;1hr 13min;1hr 15min
М 577 Уфа (Южный АВ) - Караидель ч/з зап. развилку;209,231;60;<;3hr 29min;3hr 47min
М 577 Уфа (Южный АВ) - Караидель ч/з зап. развилку;209,231;60;>;3hr 29min;3hr 47min
М 584 Уфа (Южный АВ) - Янаул ч/з западную развилку;211,01;48,4;<;4hr 21min;4hr 27min
М 584 Уфа (Южный АВ) - Янаул ч/з западную развилку;211,01;48,4;>;4hr 21min;4hr 27min
М 584 Уфа (Южный АВ) - Янаул ч/з Кр. Холм;222,041;50;<;4hr 26min;4hr 33min
М 584 Уфа (Южный АВ) - Янаул ч/з Кр. Холм;222,041;50;>;4hr 26min;4hr 33min
М 586 Уфа (Южный АВ) - Агидель;223,136;56;<;3hr 59min;4hr 5min
М 586 Уфа (Южный АВ) - Агидель;223,136;56;>;3hr 59min;4hr 5min
М 588 Уфа (Южный АВ) - Нефтекамск АВ;219,669;60;<;3hr 39min;3hr 46min
М 588 Уфа (Южный АВ) - Нефтекамск АВ;219,669;60;>;3hr 39min;3hr 46min
М 594 Уфа (Южный АВ) - Бураево ч/з зап. развилку;156,256;60;<;2hr 36min;2hr 46min
М 594 Уфа (Южный АВ) - Бураево ч/з зап. развилку;156,256;60;>;2hr 36min;2hr 46min
М 618 Бакалы - Октябрьский;98,134;55;<;1hr 47min;2hr 5min
М 618 Бакалы - Октябрьский;98,134;55;>;1hr 47min;2hr 5min
М 619 Октябрьский - Белебей;77,779;55;<;1hr 24min;1hr 31min
М 619 Октябрьский - Белебей;77,779;55;>;1hr 24min;1hr 31min
М 621 Октябрьский - Ермекеево;71,732;55;<;1hr 18min;1hr 30min
М 621 Октябрьский - Ермекеево;71,732;55;>;1hr 18min;1hr 30min
М 626 Октябрьский - Нефтекамск;282,006;61,98;<;4hr 32min;4hr 54min
М 626 Октябрьский - Нефтекамск;282,006;61,98;>;4hr 32min;4hr 54min
М 629 Бакалы - Туймазы;75,346;55;<;1hr 22min;1hr 26min
М 629 Бакалы - Туймазы;75,346;55;>;1hr 22min;1hr 26min
М 633 Белебей - Туймазы;65,329;55;<;1hr 11min;1hr 19min
М 633 Белебей - Туймазы;65,329;55;>;1hr 11min;1hr 19min
М 645 Бижбуляк - Белебей;60,202;55;<;1hr 5min;1hr 13min
М 645 Бижбуляк - Белебей;60,202;55;>;1hr 5min;1hr 13min
М 653 Караидель - Бирск;113,182;55;>;2hr 3min;2hr 14min
М 671 Нефтекамск - Бирск;155,658;55;<;2hr 49min;2hr 54min
М 671 Нефтекамск - Бирск;155,658;55;>;2hr 49min;2hr 54min
М 672 Нефтекамск - Бураево;102,16;55;<;1hr 51min;1hr 53min
М 672 Нефтекамск - Бураево;102,16;55;>;1hr 51min;1hr 53min
М 674 Дюртюли - Нефтекамск;90,152;55;<;1hr 38min;1hr 41min
М 674 Дюртюли - Нефтекамск;90,152;55;>;1hr 38min;1hr 41min
М 675 Нефтекамск - В. Татышлы - Ст. Балтачево;158,581;47;<;3hr 22min;3hr 25min
М 675 Нефтекамск - В. Татышлы - Ст. Балтачево;158,581;47;>;3hr 22min;3hr 25min
М 680 Стерлитамак АВ - Стерлибашево Ас - Уч. Асан;106,749;55;<;1hr 56min;2hr 13min
М 680 Стерлитамак АВ - Стерлибашево Ас - Уч. Асан;106,749;55;>;1hr 56min;2hr 13min
М 698 сан. Красноусольск - Салават;100,748;49;<;2hr 3min;2hr 9min
М 698 сан. Красноусольск - Салават;100,748;49;>;2hr 3min;2hr 9min
М 717 Приютово - Октябрьский;112,791;63,86;<;1hr 45min;2hr 0min
М 717 Приютово - Октябрьский;112,811;63,86;>;1hr 45min;1hr 59min
М 717 Приютово - Стерлитамак;192,94;55;<;3hr 30min;3hr 55min
М 717 Приютово - Стерлитамак;192,94;55;>;3hr 30min;3hr 55min
М 744 Октябрьский - Янаул;334,636;55;<;6hr 5min;6hr 11min
М 744 Октябрьский - Янаул;334,636;55;>;6hr 5min;6hr 11min
М 750 А Акъяр - Сибай ч/з Подольск;110,47;47,01;<;2hr 20min;2hr 29min
М 750 А Акъяр - Сибай ч/з Подольск;110,47;47,01;>;2hr 20min;2hr 29min
М 750 С Самарское - Сибай ч/з Подольск;130,951;53;>;2hr 28min;2hr 38min
М 762 Верхнеяркеево - Нефтекамск;133,589;55;<;2hr 25min;2hr 30min
М 762 Верхнеяркеево - Нефтекамск;133,589;55;>;2hr 25min;2hr 30min
М 770 Янаул - Бирск;113,718;55;<;2hr 4min;2hr 5min
М 770 Янаул - Бирск;113,718;55;>;2hr 4min;2hr 5min
М 792 Зилаир - Сибай ч/з Юлдыбаево;117,401;43;<;2hr 43min;2hr 45min
М 792 Зилаир - Сибай ч/з Юлдыбаево;117,401;43;>;2hr 43min;2hr 45min
М 800 К Белебей - Стерлитамак через Киргиз Мияки;207,793;55;<;3hr 46min;4hr 11min
М 800 К Белебей - Стерлитамак через Киргиз Мияки;207,793;55;>;3hr 46min;4hr 11min
М 805 Белорецк - Учалы;109,304;55;<;1hr 59min;2hr 8min
М 805 Белорецк - Учалы;109,304;55;>;1hr 59min;2hr 8min
М 809 Уфа (Южный АВ) - Шаран ч/з Чекмагуш;175,964;60;<;2hr 55min;3hr 14min
М 809 Уфа (Южный АВ) - Шаран ч/з Чекмагуш;175,964;60;>;2hr 55min;3hr 14min
М 822 Октябрьский - Стерлитамак ч/з Туймазы;257,216;55;<;4hr 40min;5hr 3min
М 822 Октябрьский - Стерлитамак ч/з Туймазы;257,216;55;>;4hr 40min;5hr 3min
М 844 Аскарово - Сибай;86,609;45,7;<;1hr 53min;2hr 3min
М 844 Аскарово - Сибай;86,609;45,7;>;1hr 53min;2hr 3min
М 917 Верхнеяркеево - Туймазы;129,52;55;<;2hr 21min;2hr 32min
М 917 Верхнеяркеево - Туймазы;129,52;55;>;2hr 21min;2hr 32min
М 918 Сибай - Стерлитамак;406,531;50;<;8hr 7min;8hr 13min
М 918 Сибай - Стерлитамак;406,531;50;>;8hr 7min;8hr 13min
М 919 Архангельское - Стерлитамак ч/з З. Караново;124,049;55;<;2hr 15min;2hr 18min
М 919 Архангельское - Стерлитамак ч/з З. Караново;124,049;55;>;2hr 15min;2hr 18min
М 924 Аскарово - Белорецк;127,799;55;<;2hr 19min;2hr 34min
М 924 Аскарово - Белорецк;127,799;55;>;2hr 19min;2hr 34min
М 939 Баймак - Акъяр ч/з Юлдыбаево;112,902;55;<;2hr 3min;2hr 15min
М 939 Баймак - Акъяр ч/з Юлдыбаево;112,902;55;>;2hr 3min;2hr 15min
М 968 Караидель - Нефтекамск;272,557;58,8;<;4hr 38min;4hr 45min
М 968 Караидель - Нефтекамск;272,557;58,8;>;4hr 38min;4hr 45min
М Стерлитамак - Стерлибашево ч/з Кабакуш;92,347;49;<;1hr 53min;2hr 6min
М Стерлитамак - Стерлибашево ч/з Кабакуш;92,347;49;>;1hr 53min;2hr 6min
МН Исянгулово - Мраково;69,727;43;<;1hr 37min;1hr 46min
МН Исянгулово - Мраково;69,727;43;>;1hr 37min;1hr 46min
МН Стерлитамак - Киргиз Мияки;97,226;54;<;1hr 48min;1hr 52min
МН Стерлитамак - Киргиз Мияки;97,226;54;>;1hr 48min;1hr 52min
МН Стерлитамак - Мелеуз;78,18;43;<;1hr 49min;1hr 50min
МН Стерлитамак - Мелеуз;78,18;43;>;1hr 49min;1hr 50min
МН Стерлитамак - Раевка;96,383;60;<;1hr 36min;1hr 46min
МН Стерлитамак - Раевка;96,383;60;>;1hr 36min;1hr 45min
П 001 Туймазы - Якшаево;46,025;43;<;1hr 4min;1hr 11min
П 001 Туймазы - Якшаево;46,063;43;>;1hr 4min;1hr 11min
П 002 Туймазы - Октябрьский - Серафимовский;50,13;43;<;1hr 9min;1hr 15min
П 002 Туймазы - Октябрьский - Серафимовский;50,168;43;>;1hr 10min;1hr 16min
П 003 Серафимовский - Октябрьский;28,193;43;<;0hr 39min;0hr 41min
П 003 Серафимовский - Октябрьский;28,193;43;>;0hr 39min;0hr 41min
П 011 Сибай - Старый Сибай;8,411;43;<;0hr 11min;0hr 20min
П 011 Сибай - Старый Сибай;8,411;43;>;0hr 11min;0hr 20min
П 012 Октябрьский - Серафимовский;28,134;43;<;0hr 39min;0hr 41min
П 012 Октябрьский - Серафимовский;28,134;43;>;0hr 39min;0hr 41min
П 101 Белебей - Приютово;28,54;43;<;0hr 39min;0hr 49min
П 101 Белебей - Приютово;28,232;43;>;0hr 39min;0hr 49min
П 101 И Салават - Ишимбай;15,138;56,77;<;0hr 15min;0hr 24min
П 101 И Салават - Ишимбай;14,931;56,77;>;0hr 15min;0hr 24min
П 101 Кумертау - Мелеуз;27,947;43;<;0hr 38min;0hr 40min
П 101 Кумертау - Мелеуз;27,947;43;>;0hr 38min;0hr 40min
П 101 Нефтекамск - Николо-Березовка;8,069;43;<;0hr 11min;0hr 11min
П 101 Нефтекамск - Николо-Березовка;8,069;43;>;0hr 11min;0hr 11min
П 101 Салават АВ - Стерлитамак АВ;31,039;43;<;0hr 43min;0hr 48min
П 101 Салават АВ - Стерлитамак АВ;31,061;43;>;0hr 43min;0hr 48min
П 101 Уфа (ул. Дзержинского) - Аэропорт;29,823;43;<;0hr 41min;1hr 2min
П 101 Уфа (ул. Дзержинского) - Аэропорт;30,914;43;>;0hr 43min;1hr 7min
П 102 Бижбуляк - Приютово;37,763;43;<;0hr 52min;0hr 59min
П 102 Бижбуляк - Приютово;37,991;43;>;0hr 53min;1hr 0min
П 102 Ишимбай - Стерлитамак;29,857;43;<;0hr 41min;0hr 53min
П 102 Ишимбай - Стерлитамак;30,085;43;>;0hr 41min;0hr 53min
П 102 Кумертау - Ермолаево;14,55;43;<;0hr 20min;0hr 22min
П 102 Кумертау - Ермолаево;16,445;43;>;0hr 22min;0hr 24min
П 102 Нефтекамск - Куяново;42,556;43,7;<;0hr 58min;1hr 14min
П 102 Нефтекамск - Куяново;42,556;43,7;>;0hr 58min;1hr 14min
П 102 Салават - Мелеуз;48,092;58,8;<;0hr 49min;0hr 55min
П 102 Салават - Мелеуз;48,092;58,8;>;0hr 49min;0hr 55min
П 102 Янаул - Калтасы;55,463;43;<;1hr 17min;1hr 25min
П 102 Янаул - Калтасы;55,463;43;>;1hr 17min;1hr 25min
П 103 Петровск - Стерлитамак;42,256;46,8;<;0hr 54min;1hr 0min
П 103 Петровск - Стерлитамак;42,254;46,8;>;0hr 54min;1hr 0min
П 103 Уфа (Северный АВ) - Ст.Черкассы;19,987;43;<;0hr 27min;0hr 35min
П 103 Уфа (Северный АВ) - Ст.Черкассы;20,039;43;>;0hr 27min;0hr 35min
П 105 а Нефтекамск - Ст. Буртюк;56,215;50,5;<;1hr 6min;1hr 28min
П 105 а Нефтекамск - Ст. Буртюк;56,215;50,5;>;1hr 6min;1hr 28min
П 105 Кумертау - Кинзебаево;40,818;43;<;0hr 56min;1hr 1min
П 105 Кумертау - Кинзебаево;40,818;43;>;0hr 56min;1hr 1min
П 105 Нефтекамск - Н. Буртюк;53,334;55;<;0hr 58min;1hr 19min
П 105 Нефтекамск - Н. Буртюк;53,334;55;>;0hr 58min;1hr 19min
П 105 Семилетка - В. Яркеево;61,229;43,2;<;1hr 25min;1hr 33min
П 105 Семилетка - В. Яркеево;61,229;43,2;>;1hr 25min;1hr 33min
П 106 м Нефтекамск - Ст.Янзигит;45,419;43;<;1hr 3min;1hr 12min
П 106 м Нефтекамск - Ст.Янзигит;45,419;43;>;1hr 3min;1hr 12min
П 106 Нефтекамск - Н. Янзигит;38,835;43;<;0hr 54min;1hr 2min
П 106 Нефтекамск - Н. Янзигит;35,014;43;>;0hr 48min;0hr 56min
П 106 Нефтекамск - Ст. Янзигит ч/з Ст. Мушта;61,243;45,9;<;1hr 20min;1hr 30min
П 106 Нефтекамск - Ст. Янзигит ч/з Ст. Мушта;61,243;45,9;>;1hr 20min;1hr 30min
П 106 Октябрьский - Туймазы;21,937;43;<;0hr 30min;0hr 38min
П 106 Октябрьский - Туймазы;21,937;43;>;0hr 30min;0hr 34min
П 106 Салават - Сухаревка;17,578;43;<;0hr 24min;0hr 25min
П 106 Салават - Сухаревка;34,949;43;>;0hr 48min;0hr 51min
П 106 Стерлитамак - Мебельный;25,665;43;<;0hr 35min;0hr 39min
П 106 Стерлитамак - Мебельный;25,665;43;>;0hr 35min;0hr 39min
П 107 Баймак - Юлдыбаево;44,871;43;<;1hr 2min;1hr 6min
П 107 Баймак - Юлдыбаево;44,871;43;>;1hr 2min;1hr 6min
П 107 Дюртюли - Базитамак;34,016;47,4;<;0hr 43min;0hr 50min
П 107 Дюртюли - Базитамак;34,016;47,4;>;0hr 43min;0hr 50min
П 107 Уфа (Южный АВ) - Суровка;20,617;43;<;0hr 28min;0hr 32min
П 107 Уфа (Южный АВ) - Суровка;20,71;43;>;0hr 28min;0hr 32min
П 108 Нефтекамск - Ст. Уразаево - с/о Уразаево;13,353;43;<;0hr 18min;0hr 22min
П 108 Нефтекамск - Ст. Уразаево - с/о Уразаево;13,353;43;>;0hr 18min;0hr 22min
П 108 Туймазы - Нижнезаитово;29,542;43;<;0hr 41min;0hr 47min
П 108 Туймазы - Нижнезаитово;29,542;43;>;0hr 41min;0hr 47min
П 109 Белорецк - Миндяк;37,619;43;<;0hr 52min;0hr 55min
П 109 Белорецк - Миндяк;37,619;43;>;0hr 52min;0hr 55min
П 109 Стерлитамак - Наумовка;15,241;43;<;0hr 21min;0hr 22min
П 109 Стерлитамак - Наумовка;15,241;43;>;0hr 21min;0hr 22min
П 109 Стерлитамак - Сады Майские;15,568;43;<;0hr 21min;0hr 30min
П 109 Стерлитамак - Сады Майские;15,568;43;>;0hr 21min;0hr 30min
П 109 Уфа (Южный АВ) - с/х Шемяк;40,277;45,7;<;0hr 52min;1hr 2min
П 109 Уфа (Южный АВ) - с/х Шемяк;40,277;45,7;>;0hr 52min;1hr 2min
П 109 Янаул - Кр. Холм;38,664;43;<;0hr 53min;0hr 59min
П 109 Янаул - Кр. Холм;38,664;43;>;0hr 53min;0hr 59min
П 110 В. Яркеево - Дюртюли;47,007;43;<;1hr 5min;1hr 9min
П 110 В. Яркеево - Дюртюли;47,015;43;>;1hr 5min;1hr 9min
П 110 Нефтекамск - Саузбашево;41,732;43;<;0hr 58min;1hr 3min
П 110 Нефтекамск - Саузбашево;41,732;43;>;0hr 58min;1hr 3min
П 110 Уфа (АЦ ВАЗ) - Аэропорт;40,654;43;<;0hr 56min;1hr 22min
П 110 Уфа (АЦ ВАЗ) - Аэропорт;40,669;43;>;0hr 56min;1hr 23min
П 110 Я Янаул - Чургулды;65,801;43;<;1hr 31min;1hr 43min
П 110 Я Янаул - Чургулды;65,801;43;>;1hr 31min;1hr 43min
П 110 Я Янаул - Шулганово;54,376;43;<;1hr 15min;1hr 27min
П 110 Я Янаул - Шулганово;54,545;43;>;1hr 16min;1hr 26min
П 110-2 Стерлитамак - Сады Аэропорт 2;23,424;43;<;0hr 32min;0hr 35min
П 110-2 Стерлитамак - Сады Аэропорт 2;23,424;43;>;0hr 32min;0hr 35min
П 110С  Уфа (Уфимский Док) - Аэропорт;44,946;43;<;1hr 2min;1hr 50min
П 110С  Уфа (Уфимский Док) - Аэропорт;44,967;43;>;1hr 2min;1hr 51min
П 111 Нефтекамск - Зубовка с/о;14,37;43;<;0hr 20min;0hr 27min
П 111 Нефтекамск - Зубовка с/о;14,37;43;>;0hr 20min;0hr 27min
П 111 Стерлитамак - с/х Рощинский;17,397;43;<;0hr 24min;0hr 33min
П 111 Стерлитамак - с/х Рощинский;17,397;43;>;0hr 24min;0hr 33min
П 111 Стерлитамак (пр. Ленина) - с/х Рощинский;14,999;43;<;0hr 20min;0hr 26min
П 111 Стерлитамак (пр. Ленина) - с/х Рощинский;14,936;43;>;0hr 20min;0hr 26min
П 111 Стерлитамак (Хим. завод) - с/х Рощинский;10,676;54,94;<;0hr 11min;0hr 14min
П 111 Стерлитамак (Хим. завод) - с/х Рощинский;10,7;54,94;>;0hr 11min;0hr 14min
П 111к Уфа (Южный АВ) - Сады Факел;41,34;50,34;<;0hr 49min;0hr 55min
П 111к Уфа (Южный АВ) - Сады Факел;41,11;50,34;>;0hr 48min;0hr 54min
П 112 а Стерлитамак - Сады Урняк  Кожевник;27,027;46,5;<;0hr 34min;0hr 39min
П 112 а Стерлитамак - Сады Урняк  Кожевник;27,027;46,5;>;0hr 34min;0hr 39min
