Населенный пункт Нагаево;62,3907203674316;72,8090362548828;Уфа;62,2843813573507;73,0739957909835;33
Уфа;62,2843813573507;73,0739957909835;Коммунальные сады (в ст. Уфы);61,9773597717285;73,3878631591797;33
Уфа;62,2843813573507;73,0739957909835;Кандринский перекресток;60,1949806213379;72,6500625610352;33
Салават;62,1580488031561;70,4199778238932;Корнеевка(прямое);62,0412101745605;70,3550109863281;32
Нефтекамск;60,3442287804945;75,6877160702112;Никольск;60,6564483642578;75,8727874755859;32
пос. Энергетик (Карманово);60,6646003723145;75,9872436523438;Кармановская ГРЭС;60,71923828125;75,9933090209961;32
Ермолаево;62,0499105453491;69,2097702026367;Ермолаево;62,0499105453491;69,2097702026367;32
Уфа;62,2843813573507;73,0739957909835;Гараж Мишкино;62,2247200012207;74,5857772827148;31
Нефтекамск;60,3442287804945;75,6877160702112;д. Воробьево;60,3569412231445;75,7582015991211;31
Стерлитамак;62,2137942930468;70,9302315225407;Семенкино;61,9381408691406;71,251953125;30
Раздолье;60,4789581298828;75,7915878295898;Нефтекамск;60,3442287804945;75,6877160702112;30
Нефтекамск;60,3442287804945;75,6877160702112;Кельтей;60,6473617553711;75,4507675170898;30
пос. Мебельный;62,3743896484375;71,0879135131836;Стерлитамак;62,2137942930468;70,9302315225407;30
Уфа;62,2843813573507;73,0739957909835;Шарипово (в ст. Кушнар.);61,8085899353027;73,456672668457;30
Салават;62,1580488031561;70,4199778238932;Федоровка;61,3685035705566;70,0828323364258;30
Нефтекамск;60,3442287804945;75,6877160702112;Арлан;60,3210105895996;75,4506530761719;30
Шаран;60,0476789474487;73,186351776123;с. Чалмалы;59,9819412231445;73,1319427490234;30
Салават;62,1580488031561;70,4199778238932;Кантюковка(прямое);62,1888618469238;70,5685272216797;29
"""Сады """"Лесная поляна""""""";62,1466789245605;72,8246612548828;Уфа;62,2843813573507;73,0739957909835;29
"""Кафе """"Отдых""""""";62,1901092529297;72,8301467895508;Уфа;62,2843813573507;73,0739957909835;29
Металлобаза (в ст. Аэропорта);62,1709518432617;72,7439422607422;Уфа;62,2843813573507;73,0739957909835;29
Уфа;62,2843813573507;73,0739957909835;Иглино;62,7044525146484;73,1967029571533;29
Стерлитамак;62,2137942930468;70,9302315225407;Кармаскалы;62,1264495849609;71,1268615722656;29
Зирган МГ (в ст.Оренбурга);62,1684303283691;70,157096862793;Мелеуз;62,2065202985491;69,681296648298;29
Стерлитамак;62,2137942930468;70,9302315225407;Федоровка;61,3685035705566;70,0828323364258;29
Уфа;62,2843813573507;73,0739957909835;Шипово;62,571891784668;72,6846313476563;28
Салават;62,1580488031561;70,4199778238932;Наумовка 1(обратное);62,1921081542969;70,6993179321289;28
Белебей;60,1639169262302;71,8110947147492;Новая дорога;60,0721702575684;71,6803665161133;28
Гараж Мишкино;62,2247200012207;74,5857772827148;Бирск;61,7834456307547;74,3506142752511;28
Ишимбай;62,2965090433757;70,5925622304281;Ишимбай;62,2965090433757;70,5925622304281;28
Стерлитамак;62,2137942930468;70,9302315225407;Подлесное;62,1949691772461;71,2623519897461;28
