Уфа;62,2843813573507;73,0739957909835;Дюртюли;60,9999590421978;74,4713568436472;53
Авдон;61,9432601928711;72,9004592895508;Уфа;62,2843813573507;73,0739957909835;51
Кумертау;62,0444156646729;69,3144878387451;Кумертау;62,0444156646729;69,3144878387451;51
Стерлитамак;62,2137942930468;70,9302315225407;СНТ Заря;62,2682495117188;70,8270874023438;50
"""Сады """"Сар-Саз"""" (в ст. Мусино)""";62,1816711425781;72,4375076293945;Уфа;62,2843813573507;73,0739957909835;50
Туймазы;59,7044503061395;72,7754761545282;Октябрьский;59,4753243965015;72,540652091043;50
ост. Ташкиново (в ст.города);60,3433303833008;75,5858612060547;Очистные сооружения;60,2834815979004;75,5764236450195;49
Октябрьский;59,4753243965015;72,540652091043;Старые Туймазы;59,597770690918;72,675048828125;47
Дюртюли;60,9999590421978;74,4713568436472;Нефтекамск;60,3442287804945;75,6877160702112;47
Петровское АС;62,6946296691895;70,8995132446289;Стерлитамак;62,2137942930468;70,9302315225407;46
Уфа;62,2843813573507;73,0739957909835;пер. Архангельское;63,1054191589355;72,3757781982422;45
Миловка;62,0798301696777;73,1148834228516;Уфа;62,2843813573507;73,0739957909835;45
Кармаскалы;62,1264495849609;71,1268615722656;Уфа;62,2843813573507;73,0739957909835;44
Андреевка;62,3099403381348;72,4271926879883;Уфа;62,2843813573507;73,0739957909835;44
пос. Энергетик (Карманово);60,6646003723145;75,9872436523438;Карманово;60,6490783691406;75,9502487182617;44
п. Ягодная поляна 2;62,0025596618652;73,1233673095703;Уфа;62,2843813573507;73,0739957909835;44
Стерлитамак;62,2137942930468;70,9302315225407;Уфа;62,2843813573507;73,0739957909835;44
Красноусольский;62,7925933837891;71,4237482706706;Уфа;62,2843813573507;73,0739957909835;43
Стерлитамак;62,2137942930468;70,9302315225407;Стерлибашево;61,4433002471924;70,5663757324219;42
32-й км;62,182861328125;72,4510116577148;Уфа;62,2843813573507;73,0739957909835;42
СНТ Заря;62,2682495117188;70,8270874023438;Стерлитамак;62,2137942930468;70,9302315225407;42
Уфа;62,2843813573507;73,0739957909835;Сады УАИ (в ст. Мусино);62,1769104003906;72,3410034179688;42
Стерлитамак;62,2137942930468;70,9302315225407;6 совхоз (прямое);62,2353210449219;70,8113098144531;42
Уфа;62,2843813573507;73,0739957909835;п. Ягодная поляна 2;62,0025596618652;73,1233673095703;42
Стерлитамак;62,2137942930468;70,9302315225407;Санаторий Красноусольск КП МГ;62,8531303405762;71,4844665527344;41
Уфа;62,2843813573507;73,0739957909835;Михайловка (в ст. д.Суровка);62,1498184204102;73,1549530029297;41
Нефтекамск;60,3442287804945;75,6877160702112;д. Зубовка;60,3143310546875;75,8270874023438;40
Старомусино МГ;62,172550201416;72,2998504638672;Уфа;62,2843813573507;73,0739957909835;39
Стерлитамак;62,2137942930468;70,9302315225407;"""Сады """"Майские""""""";62,1595001220703;70,7094268798828;38
Старые Туймазы (в ст. Туймазы АВ);59,6004981994629;72,6756286621094;Туймазы;59,7044503061395;72,7754761545282;38
Октябрьский;59,4753243965015;72,540652091043;Серафимовский;59,7897135416667;72,4846954345703;38
Туймазы;59,7044503061395;72,7754761545282;Наратасты (в ст. Чалмалы);60,0105094909668;73,1449279785156;38
Нефтекамск;60,3442287804945;75,6877160702112;Кариево;60,5086288452148;75,5333633422852;38
Белебей;60,1639169262302;71,8110947147492;Родники (для 101 м-та);60,1141395568848;71,7473831176758;38
Металлобаза (в ст. Аэропорта);62,1709518432617;72,7439422607422;Уфа;62,2843813573507;73,0739957909835;37
Покровка;62,4311790466309;71,3377685546875;Стерлитамак;62,2137942930468;70,9302315225407;37
Стерлитамак;62,2137942930468;70,9302315225407;Васильевка 2(прямое);62,1845893859863;70,6482162475586;37
Карманово;60,6490783691406;75,9502487182617;пос. Энергетик (Карманово);60,6646003723145;75,9872436523438;37
Шаран;60,0476789474487;73,186351776123;с. Наратасты;60,0133094787598;73,1461715698242;35
Янаул;61,0832973827015;76,021052273837;Гудбурово;60,9326210021973;75,9318695068359;35
Бирск;61,7834456307547;74,3506142752511;Гараж Мишкино;62,2247200012207;74,5857772827148;35
Уфа;62,2843813573507;73,0739957909835;Миловка;62,0798301696777;73,1148834228516;35
Уфа;62,2843813573507;73,0739957909835;Иглино;62,7044525146484;73,1967029571533;35
6 совхоз (прямое);62,2353210449219;70,8113098144531;Стерлитамак;62,2137942930468;70,9302315225407;35
Нефтекамск;60,3442287804945;75,6877160702112;Кутлинка;60,4337310791016;75,627571105957;35
Уфа;62,2843813573507;73,0739957909835;Красноусольский;62,7925933837891;71,4237482706706;34
Уфа;62,2843813573507;73,0739957909835;Волково;61,8612289428711;73,3411331176758;34
пер. Архангельское;63,1054191589355;72,3757781982422;Уфа;62,2843813573507;73,0739957909835;34
Населенный пункт Нагаево;62,3907203674316;72,8090362548828;Уфа;62,2843813573507;73,0739957909835;34
Уфа;62,2843813573507;73,0739957909835;пер. Нижегородка;62,1099700927734;72,7769393920898;34
пос. Энергетик (Карманово);60,6646003723145;75,9872436523438;Кармановская ГРЭС;60,71923828125;75,9933090209961;34
Нефтекамск;60,3442287804945;75,6877160702112;Кутерем;60,6150016784668;75,4841003417969;34
Гараж Мишкино;62,2247200012207;74,5857772827148;Уфа;62,2843813573507;73,0739957909835;33
Салават;62,1580488031561;70,4199778238932;Васильевка;62,1779518127441;70,628776550293;33
Гудбурово;60,9326210021973;75,9318695068359;Янаул;61,0832973827015;76,021052273837;33
Уфа;62,2843813573507;73,0739957909835;Загорск;62,9547882080078;73,1556777954102;33
Подлесное;62,1949691772461;71,2623519897461;Стерлитамак;62,2137942930468;70,9302315225407;33
Сады - 1 (по 111к);61,8080406188965;73,4613571166992;Уфа;62,2843813573507;73,0739957909835;33
Никольск;60,6564483642578;75,8727874755859;Нефтекамск;60,3442287804945;75,6877160702112;33
Уфа;62,2843813573507;73,0739957909835;Подымалово (в ст. города);61,9805908203125;73,2835922241211;33
Туймазы АС;59,4032287597656;72,3089370727539;Туймазы АС;59,4032287597656;72,3089370727539;32
Нефтекамск;60,3442287804945;75,6877160702112;Ташкиново;60,3443794250488;75,5878829956055;32
Гараж Мишкино;62,2247200012207;74,5857772827148;Бирск;61,7834456307547;74,3506142752511;32
пос. Мебельный;62,3743896484375;71,0879135131836;Стерлитамак;62,2137942930468;70,9302315225407;32
Раздолье;60,4789581298828;75,7915878295898;Нефтекамск;60,3442287804945;75,6877160702112;32
Сады Факел;61,8391990661621;73,4690704345703;Уфа;62,2843813573507;73,0739957909835;32
Туймазы АС;59,4032287597656;72,3089370727539;Октябрьский;59,4753243965015;72,540652091043;32
"""Сады """"Акбердино""""""";62,4571990966797;72,7865219116211;Уфа;62,2843813573507;73,0739957909835;32
пер.Куяново МГ;60,6455917358398;75,1280670166016;Нефтекамск;60,3442287804945;75,6877160702112;31
Уфа;62,2843813573507;73,0739957909835;Гараж Мишкино;62,2247200012207;74,5857772827148;31
