Октябрьский-Туймазы;106;Туймазы;59,4035186767578;72,3084030151367;Октябрьский;59,4753243965015;72,540652091043;71.500000000000;80.666666666664;-9.166666666664;-11.360000
Салават АВ- Стерлитамак АВ;101;Стерлитамак;62,2137942930468;70,9302315225407;Покровка;62,4311790466309;71,3377685546875;71.250000000000;67.333333333332;3.916666666668;5.820000
"""Стерлитамак - Сады """"Каучук 5/3""""""";157-б;Сады Каучук-5;62,0379219055176;70,8871994018555;Стерлитамак;62,2137942930468;70,9302315225407;70.500000000000;70.500000000000;0.000000000000;0.000000
Нефтекамск - Амзя - 9 км;116-2;Амзя 1;60,4749298095703;75,9521636962891;Нефтекамск;60,3442287804945;75,6877160702112;67.250000000000;69.888888888887;-2.638888888887;-3.780000
Шаран-Туймазы;119;Туймазы;59,7044503061395;72,7754761545282;с. Тюменяк (в ст. Туймазы);59,8119201660156;72,9230194091797;67.000000000000;75.444444444442;-8.444444444442;-11.190000
Нефтекамск-Янаул;114;Нефтекамск;60,3442287804945;75,6877160702112;Раздолье;60,4789581298828;75,7915878295898;64.500000000000;38.777777777776;25.722222222224;66.330000
Нефтекамск-Янаул;114;Нефтекамск;60,3442287804945;75,6877160702112;Кувакино;60,5896492004395;75,8407363891602;60.750000000000;35.999999999998;24.750000000002;68.750000
Бирск - Уфа ч/з Зап. развилку;535;Бирск;61,7834456307547;74,3506142752511;Уфа;62,2843813573507;73,0739957909835;60.250000000000;39.666666666665;20.583333333335;51.890000
Уфа - Кумлекулево;113;Граница г. Уфа (Затон);62,107120513916;73,1578521728516;д. Вавилово;62,0968284606934;73,1764068603516;58.666666666666;25.142857142856;33.523809523810;133.330000
Стерлитамак АВ-сан. Красноусольский;282;Красноусольский;62,7925933837891;71,4237482706706;Стерлитамак;62,2137942930468;70,9302315225407;58.250000000000;43.666666666663;14.583333333337;33.400000
Уфа (К.Рынок)-Ст.Черкассы;111;Уфа;62,2843813573507;73,0739957909835;Сад №4;62,4177207946777;73,3074417114258;57.000000000000;26.444444444443;30.555555555557;115.550000
Уфа ТК Центральный - Алексеевка (Теплиный комплекс);115;Уфа;62,2843813573507;73,0739957909835;Алексеевка 1 (115 м-т);62,2561187744141;73,1938400268555;56.500000000000;172.444444444442;-115.944444444442;-67.240000
Нефтекамск - Амзя - 9 км;116-2;Музяково;60,4707183837891;75,8082885742188;Нефтекамск;60,3442287804945;75,6877160702112;56.000000000000;62.999999999998;-6.999999999998;-11.110000
сан. Красноусольск - Уфа;552С;Красноусольский;62,7925933837891;71,4237482706706;Уфа;62,2843813573507;73,0739957909835;55.500000000000;41.222222222220;14.277777777780;34.640000
Туймазы- Октябрьский- Серафимовский;2;Туймазы;59,4035186767578;72,3084030151367;Октябрьский;59,4753243965015;72,540652091043;55.250000000000;70.111111111109;-14.861111111109;-21.200000
Салават-Мелеуз;102;Мелеуз;62,2065202985491;69,681296648298;Зирган МГ (в ст.Оренбурга);62,1684303283691;70,157096862793;54.250000000000;64.222222222221;-9.972222222221;-15.530000
Нефтекамск-Калтасы;113;Краснохолмский;61,1543106079102;75,4824111938477;Нефтекамск;60,3442287804945;75,6877160702112;53.500000000000;42.666666666666;10.833333333334;25.390000
Нефтекамск АВ - Уфа (Южный автовокзал);588;Дюртюли;60,9999590421978;74,4713568436472;Уфа;62,2843813573507;73,0739957909835;53.000000000000;36.444444444443;16.555555555557;45.430000
Белебей-Приютово;101;Белебей;60,1639169262302;71,8110947147492;Родники (для 101 м-та);60,1141395568848;71,7473831176758;52.500000000000;41.555555555553;10.944444444447;26.340000
Белебей-Приютово;101;Родники (для 101 м-та);60,1141395568848;71,7473831176758;Белебей;60,1639169262302;71,8110947147492;52.000000000000;31.888888888887;20.111111111113;63.070000
Стерлитамак - Сады Аэропорт 2;110-2;Сады Аэропорт-2;62,0642509460449;70,7295227050781;Стерлитамак;62,2137942930468;70,9302315225407;52.000000000000;52.000000000000;0.000000000000;0.000000
Октябрьский - Уфа экспресс;600;Октябрьский;59,4753243965015;72,540652091043;Уфа;62,2843813573507;73,0739957909835;49.750000000000;40.666666666666;9.083333333334;22.340000
Бирск - Уфа ч/з Зап. развилку;535;Уфа;62,2843813573507;73,0739957909835;Бирск;61,7834456307547;74,3506142752511;49.000000000000;56.888888888887;-7.888888888887;-13.870000
Нефтекамск-Калтасы;113;Нефтекамск;60,3442287804945;75,6877160702112;Краснохолмский;61,1543106079102;75,4824111938477;48.500000000000;52.777777777777;-4.277777777777;-8.110000
Нефтекамск АВ - Уфа (Южный автовокзал);588;Дюртюли;60,9999590421978;74,4713568436472;Нефтекамск;60,3442287804945;75,6877160702112;48.500000000000;34.666666666665;13.833333333335;39.900000
Кумертау-Ермолаево;102;Кумертау;62,0444156646729;69,3144878387451;Кумертау;62,0444156646729;69,3144878387451;48.500000000000;81.777777777776;-33.277777777776;-40.690000
Нефтекамск - Амзя - 9 км;116-2;Нефтекамск;60,3442287804945;75,6877160702112;Раздолье;60,4789581298828;75,7915878295898;48.000000000000;31.333333333332;16.666666666668;53.190000
"""Уфа - Сады """"Нарат""""""";152;Уфа;62,2843813573507;73,0739957909835;"""Сады """"Нарат""""""";61,8999290466309;72,4119567871094;48.000000000000;48.000000000000;0.000000000000;0.000000
Нефтекамск-Красный Холм;115;Краснохолмский;61,1543106079102;75,4824111938477;Нефтекамск;60,3442287804945;75,6877160702112;47.750000000000;31.555555555554;16.194444444446;51.320000
Нефтекамск - Амзя - 9 км;116-2;Нефтекамск;60,3442287804945;75,6877160702112;Амзя;61,9794998168945;71,3588485717773;47.750000000000;57.222222222221;-9.472222222221;-16.550000
Нефтекамск-Янаул;114;Раздолье;60,4789581298828;75,7915878295898;Раздолье;60,4789581298828;75,7915878295898;47.500000000000;21.111111111109;26.388888888891;125.000000
Нефтекамск-Янаул;114;Раздолье;60,4789581298828;75,7915878295898;Кувакино;60,5896492004395;75,8407363891602;47.500000000000;21.333333333331;26.166666666669;122.660000
Уфа (Северный автовокзал)-Федоровка;132;Уфа;62,2843813573507;73,0739957909835;Уфа;62,2843813573507;73,0739957909835;47.000000000000;47.000000000000;0.000000000000;0.000000
Уфа - Лесхоз;108;Уфа;62,2843813573507;73,0739957909835;Сады (обратное);62,1694488525391;70,8558883666992;46.999999999999;82.625000000000;-35.625000000001;-43.120000
Уфа - Агидель;586;Агидель;60,0021919250488;75,3203796386719;Уфа;62,2843813573507;73,0739957909835;46.500000000000;32.333333333332;14.166666666668;43.810000
Салават АВ- Стерлитамак АВ;101;Стерлитамак;62,2137942930468;70,9302315225407;Васильевка 2(прямое);62,1845893859863;70,6482162475586;44.750000000000;47.222222222220;-2.472222222220;-5.240000
"""Стерлитамак - Сады """"Майские""""""";109;Стерлитамак;62,2137942930468;70,9302315225407;Наумовка;62,2061882019043;70,7599411010742;44.250000000000;19.888888888887;24.361111111113;122.490000
"""Уфа - Сады """"Лесная поляна""""""";123;"""Сады """"Лесная поляна""""""";62,1466789245605;72,8246612548828;Уфа;62,2843813573507;73,0739957909835;44.000000000000;44.000000000000;0.000000000000;0.000000
"""Уфа фирма МИР - Сады """"Демские""""""";135;Сады (обратное);62,1694488525391;70,8558883666992;Уфа;62,2843813573507;73,0739957909835;44.000000000000;44.000000000000;0.000000000000;0.000000
Уфа (ул. Дзержинского) - Аэропорт;101;Металлобаза (в ст. города);62,1713600158691;72,7459030151367;Уфа;62,2843813573507;73,0739957909835;43.500000000000;62.222222222221;-18.722222222221;-30.090000
Туймазы - Якшаево;1;Туймазы;59,4035186767578;72,3084030151367;Октябрьский;59,4753243965015;72,540652091043;43.500000000000;34.571428571427;8.928571428573;25.830000
Уфа (ул. Дзержинского) - Аэропорт;101;Уфа;62,2843813573507;73,0739957909835;Металлобаза (в ст. города);62,1713600158691;72,7459030151367;43.250000000000;79.444444444444;-36.194444444444;-45.560000
Петровск-Макарово-Стерлитамак;103;Петровское АС;62,6946296691895;70,8995132446289;Стерлитамак;62,2137942930468;70,9302315225407;43.250000000000;34.222222222221;9.027777777779;26.380000
Нефтекамск - Карманово;112 э;Нефтекамск;60,3442287804945;75,6877160702112;Карманово;60,6490783691406;75,9502487182617;42.500000000000;43.888888888888;-1.388888888888;-3.160000
"""Уфа - Сады """"Бачурино""""""";113 к;Уфа;62,2843813573507;73,0739957909835;Затон КПМ (межгород);62,1130905151367;73,1513366699219;42.000000000000;42.000000000000;0.000000000000;0.000000
Октябрьский - Туймазы ч/з Нарышево;106;Октябрьский;59,4753243965015;72,540652091043;Старые Туймазы;59,597770690918;72,675048828125;40.000000000000;39.555555555554;0.444444444446;1.120000
Стерлитамак (кол. Рынок) - Наумовка;109;Стерлитамак;62,2137942930468;70,9302315225407;Стерлитамак;62,2137942930468;70,9302315225407;40.000000000000;32.222222222216;7.777777777784;24.140000
Стерлитамак - Мебельный;106;пос. Мебельный;62,3743896484375;71,0879135131836;Стерлитамак;62,2137942930468;70,9302315225407;38.750000000000;33.999999999999;4.750000000001;13.970000
Дюртюли - Уфа;536;Дюртюли;60,9999590421978;74,4713568436472;Уфа;62,2843813573507;73,0739957909835;38.750000000000;26.666666666666;12.083333333334;45.310000
Нефтекамск АВ - Уфа (Южный автовокзал);588;Нефтекамск;60,3442287804945;75,6877160702112;Дюртюли;60,9999590421978;74,4713568436472;38.500000000000;43.333333333332;-4.833333333332;-11.150000
Уфа (Южный автовокзал) - Ц.Рынок - Миловка;112;Миловка;62,0798301696777;73,1148834228516;Уфа;62,2843813573507;73,0739957909835;38.250000000000;42.222222222219;-3.972222222219;-9.410000
Уфа АЦ ВАЗ-Аэропорт;110;Уфа;62,2843813573507;73,0739957909835;Поселок Чесноковка (в ст. Аэропорта);62,1875;72,7958984375;37.750000000000;62.333333333332;-24.583333333332;-39.440000
Уфа (Южный автовокзал) - Б.Славы - Авдон;122;Авдон;61,9432601928711;72,9004592895508;Уфа;62,2843813573507;73,0739957909835;36.750000000000;46.333333333333;-9.583333333333;-20.680000
"""Стерлитамак - Сады """"Каучук 5/3""""""";157-б;Сады Луч;62,0560302734375;70,8874969482422;Стерлитамак;62,2137942930468;70,9302315225407;36.500000000000;36.500000000000;0.000000000000;0.000000
Туймазы - Уфа;590;Уфа;62,2843813573507;73,0739957909835;Туймазы;59,7044503061395;72,7754761545282;36.500000000000;36.333333333332;0.166666666668;0.460000
