В. Яркеево-Дюртюли;110;37.990000;0.000000;62.010000;0.000000
Нефтекамск - Ст. Янзигит ч/з Ст. Мушта;106;30.750000;9.480000;59.770000;0.000000
Белорецк - Учалы;805;0.000000;41.420000;58.580000;0.000000
Уфа - Учалы;593;41.070000;24.400000;34.520000;0.000000
Бакалы - Туймазы;629;0.000000;26.120000;73.880000;0.000000
Дюртюли-Бирск (переправа);115;37.610000;53.130000;9.250000;0.000000
Уфа - Балагушево;150;75.380000;0.000000;24.620000;0.000000
"""Уфа - Сады """"Бачурино""""""";113 к;0.000000;40.630000;59.380000;0.000000
Караидель - Нефтекамск;968;16.670000;30.000000;53.330000;0.000000
Уфа - Аскино ч/з Зап. развилку;567;100.000000;0.000000;0.000000;0.000000
Стерлитамак-Красноусольск АС;282;27.180000;45.970000;25.170000;1.680000
Баймак - Акъяр ч/з Юлдыбаево;939;37.710000;59.430000;2.860000;0.000000
Уфа (К.Рынок)-В.Изяк;105;57.630000;0.000000;42.370000;0.000000
Белебей - Туймазы;633;0.000000;93.970000;6.030000;0.000000
Верхнеяркеево - Нефтекамск;762;46.810000;49.290000;3.900000;0.000000
Бирск-Баймурзино;127;39.640000;4.050000;56.310000;0.000000
Стерлитамак АВ-Мраково;205;16.910000;51.840000;31.250000;0.000000
"""Уфа - Сады """"Каряка""""""";156;81.480000;0.000000;18.520000;0.000000
Уфа (Южный автовокзал) - сан. Алкино;127;93.310000;0.000000;6.300000;0.390000
Нордовка-Салават;123 ф;100.000000;0.000000;0.000000;0.000000
Аскарово- Белорецк;924;6.670000;0.000000;93.330000;0.000000
Стерлитамак АВ-Месели-Манеево;116;28.830000;27.030000;44.140000;0.000000
Кармаскалы-Уфа (Южный автовокзал);253 соц;50.570000;49.430000;0.000000;0.000000
Сибай - Кумертау;738;33.640000;49.530000;16.820000;0.000000
Белебей - Уфа;530Р;27.540000;71.980000;0.480000;0.000000
Верхнеяркеево - Туймазы;917;28.750000;71.250000;0.000000;0.000000
Аскарово- Сибай;844;23.230000;55.560000;21.210000;0.000000
Нефтекамск-Саузбашево;110;14.470000;0.000000;85.530000;0.000000
Архангельское - Стерлитамак ч/з З.Караново;919;0.000000;100.000000;0.000000;0.000000
Уфа - Янаул ч/з Кр. Холм;584;13.190000;20.880000;65.930000;0.000000
Кумертау-Мраково;118;0.000000;76.060000;23.940000;0.000000
Нефтекамск-Карякино;132;5.630000;51.880000;42.500000;0.000000
Уфа - Бураево ч/з Зап. развилку;594;0.000000;100.000000;0.000000;0.000000
Зилаир - Сибай ч/з Юлдыбаево;792;16.670000;67.950000;15.380000;0.000000
Петровск (Петровское)-Стерлитамак;116;0.000000;0.000000;89.100000;10.900000
Мелеуз - Уфа;581;0.000000;0.000000;92.860000;7.140000
Уфа - Октябрьский через Серафимовку;600 С;0.650000;99.350000;0.000000;0.000000
Бирск - Измарино  341160;"341160    ";2.630000;53.290000;44.080000;0.000000
Кутлугуза-Стерлитамак;116;0.000000;58.330000;41.670000;0.000000
Стерлитамак АВ-Стерлибашево АС - Булаж;185;0.000000;85.190000;14.810000;0.000000
Кандры - Туймазы;NULL;34.590000;52.630000;12.780000;0.000000
Уфа - Нефтекамск б/з в Дюртюли;588;0.000000;0.000000;0.000000;100.000000
Самарское - Сибай ч/з Акъяр АС 750;"750       ";100.000000;0.000000;0.000000;0.000000
Нефтекамск - Старобалтачево  065673 С;65673 С;0.000000;73.390000;26.610000;0.000000
Янаул - Бирск;770;98.960000;1.040000;0.000000;0.000000
Янаул - Бураево;570к;0.000000;100.000000;0.000000;0.000000
Уфа южный АВ - Бузовьязы;129;90.910000;0.000000;9.090000;0.000000
Стерлитамак АВ-Кабакуш;201;0.000000;55.000000;45.000000;0.000000
Белебей-М.Москва;132;0.000000;75.000000;25.000000;0.000000
Туймазы - Сайраново ч/з Кандры;NULL;4.170000;88.540000;7.290000;0.000000
Стерлитамак - Утяково;154;0.000000;100.000000;0.000000;0.000000
Уфа - Кандры;737;100.000000;0.000000;0.000000;0.000000
Старобалтачево - Нефтекамск  065675 С;65675 С;98.840000;1.160000;0.000000;0.000000
Стерлитамак АВ-Зилим-Караново;190;44.740000;0.000000;55.260000;0.000000
Стерлитамак АВ-Саитбаба;240;17.110000;82.890000;0.000000;0.000000
Уфа - Салават через Ишимбай;551И;75.680000;1.350000;22.970000;0.000000
Стерлитамак АВ-Юмагузино;225;30.360000;69.640000;0.000000;0.000000
Стерлитамак АВ-Стерлибашево Ас - Уч. Асан;680;41.790000;58.210000;0.000000;0.000000
Стерлитамак АВ-д. Северная;210;0.000000;48.280000;51.720000;0.000000
Стерлитамак АВ-Коварды;220;9.090000;90.910000;0.000000;0.000000
Уфа - Сады УАИ;120 к;0.000000;100.000000;0.000000;0.000000
Красный Холм - Ст.Яшь;NULL;0.000000;100.000000;0.000000;0.000000
Караидель - Бирск;653;0.000000;0.000000;100.000000;0.000000
Стерлитамак АВ-Наумкино - Толбазы АС;510;0.000000;100.000000;0.000000;0.000000
Нефтекамск - В. Татышлы - Ст. Балтачево;675;5.880000;94.120000;0.000000;0.000000
Стерлитамак-Белое озеро-Антоновка;145;3.570000;82.140000;14.290000;0.000000
Стерлитамак АВ-Салихово ч/з Канакаево;500;42.310000;0.000000;57.690000;0.000000
Стерлитамак - Стерлибашево ч/з Кабакуш;NULL;100.000000;0.000000;0.000000;0.000000
Стерлитамак АВ-Красноармейский;250;66.670000;33.330000;0.000000;0.000000
Красный Холм - Качак;NULL;0.000000;100.000000;0.000000;0.000000
Стерлитамак АВ-Тавричанка;244;100.000000;0.000000;0.000000;0.000000
Уфа Южный АВ - Верхние Киги  б/з Сев.АВ 596 Гал;"596 Гал   ";0.000000;100.000000;0.000000;0.000000
