114;б/н;Стерлитамак - Дергачевка;47,2;Колхозный рынок АС, ул. Мира, Дом быта, ул. Л. Толстого, ул. Дружбы, Дом Радио, Гимназия, Стерлитамак АВ, Казадаевка, пов. Марьевка, Деревня Рязановка, Поворот Услы, Поворот Чуртан, Поворот Бегеняш, д. Дергачевка;д. Дергачевка, Поворот Бегеняш, Поворот Чуртан, Поворот Услы, Деревня Рязановка, пов. Марьевка, Казадаевка, Стерлитамак АВ, Лицей №60, Гимназия, Дом Радио, ул. Дружбы, пов. Октябрьский, ул. Л. Толстого, Дом быта, ул. Мира, Колхозный рынок АС;"Мира ул. (Стерлитамак), ул. Худайбердина (Стерлитамак), Раевский тракт, а.д. 80Н-053 ""Стерлитамак - Раевский"", а.д. 80Н-472 ""Дергачевка - а.д. Стерлитамак - Раевский""";"а.д. 80Н-472 ""Дергачевка - а.д. Стерлитамак - Раевский"", а.д. 80Н-053 ""Стерлитамак - Раевский"", Раевский тракт, ул. Худайбердина (Стерлитамак), Мира ул. (Стерлитамак)";1;1;NULL;NULL
115;122;Стерлитамак - Кармаскалы;20,1;Стерлитамак АВ, Казадаевка, Кармаскалы;Кармаскалы, Казадаевка, Стерлитамак АВ;"Раевский тракт, а.д. Р-240 ""Уфа - Оренбург"", а.д. подъезд к с. Кармаскалы ";"а.д. подъезд к с. Кармаскалы , а.д. Р-240 ""Уфа - Оренбург"", Раевский тракт";1;1;NULL;NULL
116;б/н;Стерлитамак - Киргиз Мияки;97;Колхозный рынок АС, Ашкадар, Баимово МГ, Максютово МГ, Уязыбашево МГ, Киргиз-Мияки;Киргиз-Мияки, Уязыбашево МГ, Максютово МГ, Баимово МГ, Ашкадар, Колхозный рынок АС;"Мира ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Суханова ул. (Стерлитамак), Стерлибашевский тракт, а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", а.д. 80Н-030 ""Киргиз-Мияки - Стерлибашево"", Центральная ул. (Ерлыково), Губайдуллина ул. (Киргиз-Мияки)";"Губайдуллина ул. (Киргиз-Мияки), Центральная ул. (Ерлыково), а.д. 80Н-030 ""Киргиз-Мияки - Стерлибашево"", а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", Стерлибашевский тракт, Суханова ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Мира ул. (Стерлитамак)";3;3;NULL;NULL
117;б/н;Стерлитамак - Куганак;26;"Колхозный рынок АС, ул. Мира, Дом быта, Горгаз, Ж\д вокзал, Нефтебаза, Хлебокомбинат, ДК Сода, Станкостроительный техникум, ул. Менделеева, кольцо ОАО Сода, Завод Сталк, ТЦ Восток, БОС, Известковое производство, ""Савхоз """"Мичурина"""" "", РЦ Магнит, Косяковка, Танеевка, Красный яр, Новый Краснояр, Куганак";"Куганак, Большой Куганак, Новый Краснояр, Красный яр, Танеевка, Косяковка, граница г. Стерлитамак, РЦ Магнит, ""Савхоз """"Мичурина"""" "", Известковое производство, БОС, ТЦ Восток, Завод Сталк, ул. Бабушкина, Столовая, ул. Менделеева, Станкостроительный техникум, ДК Сода, Хлебокомбинат, Стерлитамакский АВ, Нефтебаза, Ж\д вокзал, Горгаз, Дом быта, ул. Мира, Колхозный рынок АС";"Мира ул. (Стерлитамак), ул. Худайбердина (Стерлитамак), Вокзальная ул. (Стерлитамак), Лесная ул. (Стерлитамак), Социалистическая ул. (Стерлитамак), ул. Менделеева (Стерлитамак), ул. Кочетова (Стерлитамак), Бабушкина ул. (г. Стерлитамак), Ленина ул. (Косяковка), а.д. 80Н-052 ""Стерлитамак - Красноусольский""";"а.д. 80Н-052 ""Стерлитамак - Красноусольский"", Ленина ул. (Косяковка), Бабушкина ул. (г. Стерлитамак), ул. Кочетова (Стерлитамак), ул. Менделеева (Стерлитамак), Социалистическая ул. (Стерлитамак), Лесная ул. (Стерлитамак), Вокзальная ул. (Стерлитамак), ул. Худайбердина (Стерлитамак), Мира ул. (Стерлитамак)";2;2;NULL;NULL
118;б/н;Стерлитамак - Кунакбаево;23;"Колхозный рынок АС, ул. 23 мая, ул. Пантелькина, ул. Полевая, ул. Суханова, ""Завод """"Красный Пролетарий"""""", Рабочий поселок, ПЛ 97, Тех. школа, Сельхозхимия, Ашкадар, Веселое, Преображеновка, д. Кунакбаево";"д. Кунакбаево, Преображеновка, Веселое, Ашкадар, Сельхозхимия, Сады, Тех. школа, ПЛ 97, Рабочий поселок, ""Завод """"Красный Пролетарий"""""", ул. Суханова, ул. Полевая, ул. Пантелькина, ул. 23 мая, Колхозный рынок АС";"Мира ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Суханова ул. (Стерлитамак), Стерлибашевский тракт, а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", а.д. 80Н-464 ""Подъезд к д. Преображеновка""";"а.д. 80Н-464 ""Подъезд к д. Преображеновка"", а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", Стерлибашевский тракт, Суханова ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Мира ул. (Стерлитамак)";1;1;NULL;NULL
119;б/н;Стерлитамак - Кучербаево;22,6;Колхозный рынок АС, ул. Мира, Дом быта, ул. Л. Толстого, ул. Дружбы, Дом Радио, Гимназия, Лицей №60, Казадаевка, пов. Марьевка, Деревня Рязановка, д. Кучербаево;д. Кучербаево, Деревня Рязановка, пов. Марьевка, Казадаевка, Стерлитамак АВ, Лицей №60, Гимназия, Дом Радио, ул. Дружбы, пов. Октябрьский, ул. Л. Толстого, Дом быта, ул. Мира, Колхозный рынок АС;"Мира ул. (Стерлитамак), ул. Худайбердина (Стерлитамак), Раевский тракт, а.д. 80Н-053 ""Стерлитамак - Раевский""";"а.д. 80Н-053 ""Стерлитамак - Раевский"", Раевский тракт, ул. Худайбердина (Стерлитамак), Мира ул. (Стерлитамак)";1;1;NULL;NULL
120;298;Стерлитамак - Максимовка - Алга;60,2;Стерлитамак АВ, Колхозный Рынок, Отрадовка, Веселое, Преображеновка, Кононовский перекрёсток, Бугуруслан, Петровское, Максимовка, Алга;Алга, Максимовка, Петровское, Бугуруслан, Кононовский перекрёсток, Преображеновка, Веселое, Отрадовка, Колхозный Рынок, Стерлитамак АВ;"ул. Худайбердина (Стерлитамак), Мира ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Суханова ул. (Стерлитамак), Стерлибашевский тракт, а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", а.д. 80Н-461 ""Максимовка - Бугуруслановка - а.д. Стерлитамак - Стерлибашево - Федоровка""";"а.д. 80Н-461 ""Максимовка - Бугуруслановка - а.д. Стерлитамак - Стерлибашево - Федоровка"", а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", Стерлибашевский тракт, Суханова ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Мира ул. (Стерлитамак), ул. Худайбердина (Стерлитамак)";2;NULL;2;NULL
121;106;Стерлитамак - Мебельный;26;Стерлитамак АВ, Горгаз, ДК Сода, пос. Шахтау, Дом Отдыха, пос. Мебельный;пос. Мебельный, Дом Отдыха, пос. Шахтау, ДК Сода, Горгаз, Стерлитамак АВ;"ул. Худайбердина (Стерлитамак), Вокзальная ул. (Стерлитамак), Лесная ул. (Стерлитамак), Социалистическая ул. (Стерлитамак), ул. Менделеева (Стерлитамак), ул. Кочетова (Стерлитамак), а.д. 80К-026 ""Стерлитамак - Белорецк - Магнитогорск"", Карла Либкнехта ул. (Шахтау), а.д. 80Н-067 ""Янгискаин - Мраково - Юрактау - дом отдыха ""Шихан""""";"а.д. 80Н-067 ""Янгискаин - Мраково - Юрактау - дом отдыха ""Шихан"""", Карла Либкнехта ул. (Шахтау), а.д. 80К-026 ""Стерлитамак - Белорецк - Магнитогорск"", ул. Кочетова (Стерлитамак), ул. Менделеева (Стерлитамак), Социалистическая ул. (Стерлитамак), Лесная ул. (Стерлитамак), Вокзальная ул. (Стерлитамак), ул. Худайбердина (Стерлитамак)";1;NULL;1;NULL
122;б/н;Стерлитамак - Мелеуз;76,5;Колхозный рынок АС, Салават АВ, Автовокзал;Автовокзал, Салават АВ, Колхозный рынок АС;"Мира ул. (Стерлитамак), 23 мая ул. (Стерлитамак), Оренбургский тракт, а.д. 80К-027 ""Стерлитамак - Салават"", Уфимская ул. (Салават), Вокзальная ул. (Салават), Малая объездная дорога (Салават), а.д. Р-240 ""Уфа - Оренбург""";"а.д. Р-240 ""Уфа - Оренбург"", Малая объездная дорога (Салават), Вокзальная ул. (Салават), Уфимская ул. (Салават), а.д. 80К-027 ""Стерлитамак - Салават"", Оренбургский тракт, 23 мая ул. (Стерлитамак), Мира ул. (Стерлитамак)";4;4;NULL;NULL
123;290;Стерлитамак - Наумкино;37;Стерлитамак АВ, Марьевка, Буриказган, поворот Талачево, Садовка, Семенкино, Амзя, Наумкино;Наумкино, Амзя, Семенкино, Садовка, поворот Талачево, Буриказган, Марьевка, Стерлитамак АВ;"Раевский тракт, а.д. 80Н-465 ""Буриказганово - а.д. Старлитамак - Раевский"", Первомайская ул. (Буриказган), Октябрьская ул. (Буриказган), а.д. 80Н-097 ""Толбазы - Семенкино"", Центральная ул. (Асавбашево), Садовая ул. (Асавбашево), а.д. 80Н-097 ""Толбазы - Семенкино""";"а.д. 80Н-097 ""Толбазы - Семенкино"", Садовая ул. (Асавбашево), Центральная ул. (Асавбашево), а.д. 80Н-097 ""Толбазы - Семенкино"", Октябрьская ул. (Буриказган), Первомайская ул. (Буриказган), а.д. 80Н-465 ""Буриказганово - а.д. Старлитамак - Раевский"", Раевский тракт";1;NULL;1;NULL
124;б/н;Стерлитамак - Нижние Услы - Чуртан;40,7;Колхозный рынок АС, ул. Мира, Дом быта, ул. Л. Толстого, ул. Дружбы, Дом Радио, Гимназия, Лицей №60, Стерлитамак АВ, Казадаевка, пов. Марьевка, Деревня Рязановка, с. Нижние Услы, Поворот Чуртан, Чуртан;Чуртан, Поворот Чуртан, с. Нижние Услы, Деревня Рязановка, пов. Марьевка, пов. на Стерлитамак МГ,, Казадаевка, Лицей №60, Гимназия, Дом Радио, ул. Дружбы, ул. Л. Толстого, Дом быта, ул. Мира, Колхозный рынок АС;"Мира ул. (Стерлитамак), ул. Худайбердина (Стерлитамак), Раевский тракт, а.д. 80Н-053 ""Стерлитамак - Раевский"", 3, а.д. 80Н-053 ""Стерлитамак - Раевский"", 3";"3, а.д. 80Н-053 ""Стерлитамак - Раевский"", 3, а.д. 80Н-053 ""Стерлитамак - Раевский"", Раевский тракт, ул. Худайбердина (Стерлитамак), Мира ул. (Стерлитамак)";1;1;NULL;NULL
125;б/н;Стерлитамак - Николаевка;30;"Колхозный рынок АС, ул. 23 мая, ул. Пантелькина, ул. Полевая, ул. Суханова, ""Завод """"Красный Пролетарий"""""", Рабочий поселок, ПЛ 97, Тех. школа, Сельхозхимия, Ашкадар, Веселое, Преображеновка, Кононовский перекрёсток, Стерлитамакский Зерносовхоз МГ, пов. Стерлитамакский, Николаевка";"Николаевка, пов. Стерлитамакский, Стерлитамакский Зерносовхоз МГ, Кононовский перекрёсток, Преображеновка, Веселое, Ашкадар, Сельхозхимия, Сады, Тех. школа, ПЛ 97, Рабочий поселок, ""Завод """"Красный Пролетарий"""""", ул. Суханова, ул. Полевая, ул. Пантелькина, ул. 23 мая, Колхозный рынок АС";"Мира ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Суханова ул. (Стерлитамак), Стерлибашевский тракт, а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка""";"а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", Стерлибашевский тракт, Суханова ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Мира ул. (Стерлитамак)";1;1;NULL;NULL
126;б/н;Стерлитамак - Раевка;91;Колхозный рынок АС, Деревня Рязановка, Поворот Услы, Поворот Чуртан, Поворот Бегеняш, Поворот Константиноградовка, Уразметово, Поворот Тавричанка, Красный Клин, Кипчак-Аскарово, Раевка МГ;Раевка МГ, Кипчак-Аскарово, Красный Клин, Поворот Тавричанка, Уразметово, Поворот Константиноградовка, Поворот Бегеняш, Поворот Чуртан, Поворот Услы, Деревня Рязановка, Стерлитамак АВ, Колхозный рынок АС;"Мира ул. (Стерлитамак), ул. Худайбердина (Стерлитамак), Раевский тракт, а.д. 80Н-053 ""Стерлитамак - Раевский"", Магистральная ул. (Раевка), а.д. 80К-011 ""М-5 ""Урал"" - Чишмы - Аксеново - Киргиз-Мияки"", Школьный пер. (Раевка)";"Школьный пер. (Раевка), а.д. 80К-011 ""М-5 ""Урал"" - Чишмы - Аксеново - Киргиз-Мияки"", Магистральная ул. (Раевка), а.д. 80Н-053 ""Стерлитамак - Раевский"", Раевский тракт, ул. Худайбердина (Стерлитамак), Мира ул. (Стерлитамак)";4;4;NULL;NULL
127;111;Стерлитамак - с/х Рощинский;18;"Стерлитамак АВ, 4-е домоуправление, ДК СК, Проспект Октября, ""Гостиница """"Ашкадар"""""", Технологический техникум, ""Завод """"СК"""""", пос. Первомайск, д. Борятино, д. Асава, ""с-з """"Рощинский""""""";"""с-з """"Рощинский"""""", д. Асава, д. Борятино, пос. Первомайск, ""Завод """"СК"""""", Технологический техникум, ""Гостиница """"Ашкадар"""""", Проспект Октября, ДК СК, 4-е домоуправление, Стерлитамак АВ";"Коммунистическая ул. (Стерлитамак), пр. Октября (Стерлитамак), пр. Ленина (Стерлитамак), Уфимский Тракт (Стерлитамак), а.д. Р-240 ""Уфа - Оренбург"", Майская ул. (Рощинский)";"Майская ул. (Рощинский), а.д. Р-240 ""Уфа - Оренбург"", Уфимский Тракт (Стерлитамак), пр. Ленина (Стерлитамак), пр. Октября (Стерлитамак), Коммунистическая ул. (Стерлитамак)";3;NULL;3;NULL
128;126;"""Стерлитамак - Сады """"Веселое""""""";23,7;Стерлитамак АВ, Колхозный Рынок, ВТС, Ашкадар, Веселое, Сады Веселое, Сады Родничок;Сады Родничок, Сады Веселое, Веселое, Ашкадар, ВТС, Колхозный Рынок, Стерлитамак АВ;"ул. Худайбердина (Стерлитамак), Мира ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Суханова ул. (Стерлитамак), Стерлибашевский тракт, а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка""";"а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", Стерлибашевский тракт, Суханова ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Мира ул. (Стерлитамак), ул. Худайбердина (Стерлитамак)";2;NULL;2;NULL
129;125;"""Стерлитамак - Сады """"Ильмень""""""";8,5;Стерлитамак АВ, Колхозный Рынок, Сады Ильмень;Сады Ильмень, Колхозный Рынок, Стерлитамак АВ;"ул. Худайбердина (Стерлитамак), Мира ул. (Стерлитамак), 23 мая ул. (Стерлитамак), Оренбургский тракт, а.д. 80К-027 ""Стерлитамак - Салават""";"а.д. 80К-027 ""Стерлитамак - Салават"", Оренбургский тракт, 23 мая ул. (Стерлитамак), Мира ул. (Стерлитамак), ул. Худайбердина (Стерлитамак)";1;NULL;1;NULL
130;157-б;"""Стерлитамак - Сады """"Каучук 5/3""""""";16,5;Стерлитамак АВ, Казадаевка, Развилка, Сады Луч, Сады Каучук-5;Сады Каучук-5, Сады Луч, Развилка, Казадаевка, Стерлитамак АВ;"Раевский тракт, а.д. Р-240 ""Уфа - Оренбург""";"а.д. Р-240 ""Уфа - Оренбург"", Раевский тракт";1;NULL;1;NULL
131;109;"""Стерлитамак - Сады """"Майские""""""";25;"Колхозный рынок АС, Лесозавод, Питомник, Ашкадар, Сады Ильмень, 6 совхоз, Покровка, Наумовка 1, Наумовка 2, Наумовка, ""Сады """"Майские""""""";"""Сады """"Майские"""""", Наумовка, Наумовка 2, Наумовка 1, Покровка, 6 совхоз, Сады Ильмень, Ашкадар, Питомник, Лесозавод, Колхозный рынок АС";"Мира ул. (Стерлитамак), 23 мая ул. (Стерлитамак), Оренбургский тракт, а.д. 80К-027 ""Стерлитамак - Салават""";"а.д. 80К-027 ""Стерлитамак - Салават"", Оренбургский тракт, 23 мая ул. (Стерлитамак), Мира ул. (Стерлитамак)";2;NULL;2;NULL
132;134;"""Стерлитамак - Сады """"Мирный""""""";9,6;Кирзавод, Сады (для 34 обратное), Сады (база отдыха Дружба), Сады Урожай, Колхозный рынок АС, Сады Мирный;Сады Мирный, Сады Урожай, Сады (база отдыха Дружба), Сады, Кирзавод, Колхозный рынок АС;Мира ул. (Стерлитамак), Богдана Хмельницкого ул. (Стерлитамак), Пугачева ул. (Стерлитамак), Белорецкий тракт;Белорецкий тракт, Пугачева ул. (Стерлитамак), Богдана Хмельницкого ул. (Стерлитамак), Мира ул. (Стерлитамак);4;4;NULL;NULL
133;159;"""Стерлитамак - Сады """"Подлесное""""""";30,7;"Стерлитамак АВ, ""Гостиница """"Ашкадар"""""", пос. Первомайск, Подлесное";"Подлесное, пос. Первомайск, ""Гостиница """"Ашкадар"""""", Стерлитамак АВ";"ул. Худайбердина (Стерлитамак), пр. Ленина (Стерлитамак), Уфимский Тракт (Стерлитамак), а.д. Р-240 ""Уфа - Оренбург""";"а.д. Р-240 ""Уфа - Оренбург"", Уфимский Тракт (Стерлитамак), пр. Ленина (Стерлитамак), ул. Худайбердина (Стерлитамак)";1;NULL;1;NULL
134;162;"""Стерлитамак - Сады """"Рощинский""""""";17,1;Стерлитамак АВ, пос. Первомайск, д. Борятино, д. Асава, п.Рощинский, Сады Рощинский;Сады Рощинский, п.Рощинский, д. Асава, д. Борятино, пос. Первомайск, Стерлитамак АВ;"Коммунистическая ул. (Стерлитамак), пр. Октября (Стерлитамак), пр. Ленина (Стерлитамак), Уфимский Тракт (Стерлитамак), а.д. Р-240 ""Уфа - Оренбург"", Майская ул. (Рощинский)";"Майская ул. (Рощинский), а.д. Р-240 ""Уфа - Оренбург"", Уфимский Тракт (Стерлитамак), пр. Ленина (Стерлитамак), пр. Октября (Стерлитамак), Коммунистическая ул. (Стерлитамак)";1;NULL;1;NULL
135;158;"""Стерлитамак - Сады """"Строитель 3""""""";7,4;Стерлитамак АВ, Казадаевка, сады Строитель 3;сады Строитель 3, Казадаевка, Стерлитамак АВ;"Раевский тракт, а.д. 80Н-465 ""Буриказганово - а.д. Старлитамак - Раевский""";"а.д. 80Н-465 ""Буриказганово - а.д. Старлитамак - Раевский"", Раевский тракт";1;NULL;1;NULL
136;112а;"""Стерлитамак - Сады """"Урняк Кожевник""""""";25,4;Стерлитамак АВ, ДК Сода, пос. Шахтау, Дом Отдыха, СНТ Урняк (Солнышко), Сады Цветаевка, Сады Кожевник;Сады Кожевник, Сады Цветаевка, СНТ Урняк (Солнышко), Дом Отдыха, пос. Шахтау, ДК Сода, Стерлитамак АВ;"ул. Худайбердина (Стерлитамак), Вокзальная ул. (Стерлитамак), Лесная ул. (Стерлитамак), Социалистическая ул. (Стерлитамак), ул. Менделеева (Стерлитамак), ул. Кочетова (Стерлитамак), а.д. 80К-026 ""Стерлитамак - Белорецк - Магнитогорск"", Карла Либкнехта ул. (Шахтау)";"Карла Либкнехта ул. (Шахтау), а.д. 80К-026 ""Стерлитамак - Белорецк - Магнитогорск"", ул. Кочетова (Стерлитамак), ул. Менделеева (Стерлитамак), Социалистическая ул. (Стерлитамак), Лесная ул. (Стерлитамак), Вокзальная ул. (Стерлитамак), ул. Худайбердина (Стерлитамак)";1;NULL;NULL;1
137;112;"""Стерлитамак - Сады """"Урняк Цветаевка""""""";24,6;"""кольцо ОАО """"Сода"""""", пос. Шахтау, Дом Отдыха, СНТ Урняк (Солнышко), Сады Цветаевка";"Сады Цветаевка, СНТ Урняк (Солнышко), Дом Отдыха, пос. Шахтау, ""кольцо ОАО """"Сода""""""";"Бабушкина ул. (г. Стерлитамак), а.д. 80К-026 ""Стерлитамак - Белорецк - Магнитогорск"", Карла Либкнехта ул. (Шахтау)";"Карла Либкнехта ул. (Шахтау), а.д. 80К-026 ""Стерлитамак - Белорецк - Магнитогорск"", Бабушкина ул. (г. Стерлитамак), ул. Кочетова (Стерлитамак)";2;NULL;NULL;2
138;157-2;"""Стерлитамак - Сады """"Ясное 2""""""";16,6;Стерлитамак АВ, Казадаевка, Развилка, Сады Рассвет, Сады Ясное, Ясное 2;Ясное 2, Сады Ясное, Сады Рассвет, Развилка, Казадаевка, Стерлитамак АВ;"Раевский тракт, а.д. Р-240 ""Уфа - Оренбург""";"а.д. Р-240 ""Уфа - Оренбург"", Раевский тракт";1;NULL;1;NULL
139;157;"""Стерлитамак - Сады """"Ясное""""""";15;Стерлитамак АВ, Казадаевка, Развилка, Сады Рассвет, Сады Ясное;Сады Ясное, Сады Рассвет, Развилка, Казадаевка, Стерлитамак АВ;"Раевский тракт, а.д. Р-240 ""Уфа - Оренбург""";"а.д. Р-240 ""Уфа - Оренбург"", Раевский тракт";2;NULL;NULL;2
140;110-2;Стерлитамак - Сады Аэропорт 2;25,1;Стерлитамак АВ, Колхозный Рынок, Ашкадар, Веселое, Сады Аэропорт-2;Сады Аэропорт-2, Веселое, Ашкадар, Колхозный Рынок, Стерлитамак АВ;"ул. Худайбердина (Стерлитамак), Мира ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Суханова ул. (Стерлитамак), Стерлибашевский тракт, а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка""";"а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", Стерлибашевский тракт, Суханова ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Мира ул. (Стерлитамак), ул. Худайбердина (Стерлитамак)";1;NULL;NULL;1
141;115;Стерлитамак - Семенкино;27;Стерлитамак АВ, Казадаевка, Марьевка, Буриказган, поворот Талачево, Садовка, Семенкино;Семенкино, Садовка, поворот Талачево, Буриказган, Марьевка, Казадаевка, Стерлитамак АВ;"Раевский тракт, а.д. 80Н-465 ""Буриказганово - а.д. Старлитамак - Раевский"", Первомайская ул. (Буриказган), Октябрьская ул. (Буриказган), а.д. 80Н-097 ""Толбазы - Семенкино""";"а.д. 80Н-097 ""Толбазы - Семенкино"", Октябрьская ул. (Буриказган), Первомайская ул. (Буриказган), а.д. 80Н-465 ""Буриказганово - а.д. Старлитамак - Раевский"", Раевский тракт";1;1;NULL;NULL
142;б/н;Стерлитамак - Стерлибашево ч/з Кабакуш;100;Стерлитамак АВ, Айгулово, Веденовка, Поворот Н. Фёдоровка, Поворот Григорьевка, Уметбаево, Елимбетово, Поворот Сарайса, Поворот Шакар, Караяр, Кундряк, Кабакуш, Карагушево МГ,, Бахча, Стерлибашево АС;Стерлибашево АС, Бахча, Карагушево МГ,, Кабакуш, Кундряк, Караяр, Поворот Шакар, Поворот Сарайса, Елимбетово, Уметбаево, Поворот Григорьевка, Поворот Н. Фёдоровка, Веденовка, Айгулово, Стерлитамак АВ;"ул. Худайбердина (Стерлитамак), Мира ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Суханова ул. (Стерлитамак), Стерлибашевский тракт, а.д. Р-240 ""Уфа - Оренбург"", а.д. 80Н-055 ""Стерлитамак - Федоровка"", Парковая ул. (Елимбетово), а.д. 80Н-055 ""Стерлитамак - Федоровка"", а.д. 80Н-023 ""Зирган - Нордовка - Стерлибашево"", а.д. 80Н-448 ""Кундяк - Халикеево"", а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", а.д. 80Н-023 ""Зирган - Нордовка - Стерлибашево"", Галеева ул. (Стерлибашево)";"Галеева ул. (Стерлибашево), а.д. 80Н-023 ""Зирган - Нордовка - Стерлибашево"", а.д. 80Н-054 ""Стерлитамак - Стерлибашево - Федоровка"", а.д. 80Н-448 ""Кундяк - Халикеево"", а.д. 80Н-023 ""Зирган - Нордовка - Стерлибашево"", а.д. 80Н-055 ""Стерлитамак - Федоровка"", Парковая ул. (Елимбетово), а.д. 80Н-055 ""Стерлитамак - Федоровка"", а.д. Р-240 ""Уфа - Оренбург"", Стерлибашевский тракт, Суханова ул. (Стерлитамак), Гоголя ул. (Стерлитамак), Мира ул. (Стерлитамак), ул. Худайбердина (Стерлитамак)";1;1;NULL;NULL
143;б/н;Стерлитамак - Талалаевка;30,2;"Колхозный рынок АС, ул. Мира, Дом быта, ул. Л. Толстого, пр. Ленина, Детская поликлиника, Башдрамтеатр, ""Гостиница """"Ашкадар"""""", Технологический техникум, Парк им. Ю.Гагарина, ул. Красногвардейская, Хим. завод, пос. Первомайск, д. Борятино, п.Рощинский, Подлесное, с. Ишпарсово, Талалаевка";"Талалаевка, с. Ишпарсово, Подлесное, п.Рощинский, д. Борятино, Стерлитамак, пос. Первомайск, ""Завод """"СК"""""", Хим. завод, ул. Красногвардейская, Парк им. Ю.Гагарина, Технологический техникум, ""Гостиница """"Ашкадар"""""", Башдрамтеатр, Детская поликлиника, пр. Ленина, пов. Октябрьский, ул. Л. Толстого, Дом быта, ул. Мира, Колхозный рынок АС";"Мира ул. (Стерлитамак), ул. Худайбердина (Стерлитамак), пр. Ленина (Стерлитамак), Уфимский Тракт (Стерлитамак), а.д. Р-240 ""Уфа - Оренбург"", а.д. 80Н-471 ""Подлесное - Талалаевка - Большой Куганак""";"а.д. 80Н-471 ""Подлесное - Талалаевка - Большой Куганак"", а.д. Р-240 ""Уфа - Оренбург"", Уфимский Тракт (Стерлитамак), пр. Ленина (Стерлитамак), ул. Худайбердина (Стерлитамак), Мира ул. (Стерлитамак)";1;NULL;1;NULL
144;113;Стерлитамак - Талачево;21,4;NULL;NULL;NULL;NULL;3;NULL;3;NULL
145;б/н;Стерлитамак - Услыбаш - Константиноградовка;54;Колхозный рынок АС, ул. Мира, Дом быта, ул. Л. Толстого, ул. Дружбы, Дом Радио, Гимназия, Лицей №60, Казадаевка, пов. Марьевка, Деревня Рязановка, Поворот Услы, Поворот Чуртан, Услыбаш, Поворот Чуртан, Поворот Бегеняш, Поворот Константиноградовка, Константиноградовка;Константиноградовка, Поворот Константиноградовка, Поворот Бегеняш, Поворот Чуртан, Услыбаш, Поворот Чуртан, Поворот Услы, Деревня Рязановка, пов. Марьевка, Казадаевка, Лицей №60, Гимназия, Дом Радио, ул. Дружбы, ул. Л. Толстого, Дом быта, ул. Мира, Колхозный рынок АС;"Мира ул. (Стерлитамак), ул. Худайбердина (Стерлитамак), Раевский тракт, а.д. 80Н-053 ""Стерлитамак - Раевский"", а.д. 80Н-468 ""Подъезд к д. Константиноградовка""";"а.д. 80Н-468 ""Подъезд к д. Константиноградовка"", а.д. 80Н-053 ""Стерлитамак - Раевский"", Раевский тракт, ул. Худайбердина (Стерлитамак), Мира ул. (Стерлитамак)";1;1;NULL;NULL
146;154;Стерлитамак - Утяково;50,3;Стерлитамак АВ, п/о Сода, поворот Октябрь, Ишеево, Ахмерово, Михайловка, Ишим, Утяково МГ;Утяково МГ, Ишим, Михайловка, Ахмерово, Ишеево, поворот Октябрь, п/о Сода, Стерлитамак АВ;"ул. Худайбердина (Стерлитамак), Элеваторная ул. (Стерлитамак), Техническая ул. (Стерлитамак), ул. Кочетова (Стерлитамак), Техническая ул., а.д. 80К-026 ""Стерлитамак - Белорецк - Магнитогорск"", Узянбаевых ул. (Ишеево), а.д. 80К-026 ""Стерлитамак - Белорецк - Магнитогорск"", а.д. 80Н-026 ""Ишимбай - Красноусольский""";"а.д. 80Н-026 ""Ишимбай - Красноусольский"", а.д. 80К-026 ""Стерлитамак - Белорецк - Магнитогорск"", Узянбаевых ул. (Ишеево), а.д. 80К-026 ""Стерлитамак - Белорецк - Магнитогорск"", Техническая ул., ул. Кочетова (Стерлитамак), Техническая ул. (Стерлитамак), Элеваторная ул. (Стерлитамак), ул. Худайбердина (Стерлитамак)";1;1;NULL;NULL
